collected_at_iso,block_number,block_timestamp,block_time_s,tx_count,gas_used,gas_limit,gas_used_pct,size_bytes,extra_data_bytes,avg_gas_per_tx
2026-05-19T17:48:03.857129+00:00,21,1779212882,,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:48:06.018375+00:00,22,1779212884,2,17,7733912,16234336,47.639,4258,0,454936.0
2026-05-19T17:48:08.152585+00:00,23,1779212886,2,34,15467824,16234336,95.278,7677,0,454936.0
2026-05-19T17:48:09.203004+00:00,24,1779212888,2,15,6301803,16234336,38.818,3822,0,420120.2
2026-05-19T17:48:10.240008+00:00,25,1779212890,2,4,608304,16234336,3.747,1575,0,152076.0
2026-05-19T17:48:12.267513+00:00,26,1779212892,2,8,1216608,16234336,7.494,2307,0,152076.0
2026-05-19T17:48:14.296614+00:00,27,1779212894,2,11,1672836,16234336,10.304,2856,0,152076.0
2026-05-19T17:48:16.319878+00:00,28,1779212896,2,13,1976988,16234336,12.178,3222,0,152076.0
2026-05-19T17:48:18.341764+00:00,29,1779212898,2,16,2138412,16234336,13.172,3768,0,133650.75
2026-05-19T17:48:20.354650+00:00,30,1779212900,2,13,988164,16234336,6.087,3169,0,76012.62
2026-05-19T17:48:22.363086+00:00,31,1779212902,2,10,1500280,16234336,9.241,2533,0,150028.0
2026-05-19T17:48:24.376336+00:00,32,1779212904,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:48:26.391824+00:00,33,1779212906,2,33,15574812,16234336,95.937,7476,0,471964.0
2026-05-19T17:48:28.406813+00:00,34,1779212908,2,45,15384196,16234336,94.763,9622,0,341871.02
2026-05-19T17:48:30.432558+00:00,35,1779212910,2,34,2697752,16234336,16.618,6848,0,79345.65
2026-05-19T17:48:32.447948+00:00,36,1779212912,2,41,3446528,16234336,21.23,8045,0,84061.66
2026-05-19T17:48:34.457568+00:00,37,1779212914,2,30,2916660,16234336,17.966,6032,0,97222.0
2026-05-19T17:48:36.465964+00:00,38,1779212916,2,9,1042452,16234336,6.421,2364,0,115828.0
2026-05-19T17:48:38.473695+00:00,39,1779212918,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:48:40.481915+00:00,40,1779212920,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:48:42.490439+00:00,41,1779212922,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:48:44.498361+00:00,42,1779212924,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:48:46.511572+00:00,43,1779212926,2,33,15574812,16234336,95.937,7475,0,471964.0
