timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1767610761436,16.32,52.44,15707.25,0.33,0.0,0.242,0.02,0.027
1767610762456,19.0,52.46,15707.25,0.33,0.0,0.242,0.021,0.029
1767610763468,22.62,52.56,15707.25,0.33,0.0,0.25,0.023,0.032
1767610764473,20.65,52.52,15707.25,0.33,0.0,0.25,0.024,0.034
1767610765485,19.93,52.62,15707.25,0.34,0.0,0.258,0.027,0.037
1767610766500,20.08,52.51,15707.25,0.33,0.0,0.258,0.029,0.039
1767610767510,20.38,52.53,15707.25,0.33,0.0,0.266,0.031,0.042
1767610768518,20.45,52.81,15707.25,0.34,0.0,0.266,0.034,0.045
1767610769536,20.85,52.59,15707.25,0.33,0.0,0.273,0.036,0.048
1767610770544,19.52,52.61,15707.25,0.33,0.0,0.273,0.039,0.05
1767610771557,21.06,52.71,15707.25,0.34,0.0,0.281,0.04,0.053
1767610772569,21.99,53.39,15707.25,0.34,0.0,0.281,0.042,0.055
1767610773583,20.95,52.65,15707.25,0.34,0.0,0.289,0.044,0.058
1767610775596,17.97,52.64,15707.25,0.34,0.0,0.297,0.047,0.063
1767610776622,20.69,52.76,15707.25,0.34,0.0,0.297,0.049,0.066
1767610777629,31.63,53.0,15707.25,0.34,0.0,0.305,0.057,0.076
1767610778639,25.23,53.06,15707.25,0.34,0.0,0.305,0.061,0.083
1767610779653,32.02,53.09,15707.25,0.34,0.0,0.312,0.067,0.093
1767610780656,27.18,53.07,15707.25,0.34,0.0,0.312,0.072,0.101
1767610781668,31.83,53.21,15707.25,0.34,0.0,0.32,0.078,0.11
1767610782686,23.99,53.2,15707.25,0.34,0.0,0.32,0.082,0.116
1767610783697,33.36,53.27,15707.25,0.34,0.0,0.328,0.089,0.127
1767610784711,23.99,53.36,15707.25,0.34,0.0,0.328,0.092,0.133
1767610785720,28.75,53.18,15707.25,0.34,0.0,0.336,0.099,0.143
1767610786725,26.33,53.35,15707.25,0.34,0.0,0.336,0.103,0.15
1767610787738,31.07,53.11,15707.25,0.34,0.0,0.352,0.108,0.158
1767610788759,19.69,53.42,15707.25,0.34,0.0,0.352,0.11,0.16
1767610789762,21.22,53.89,15707.25,0.34,0.0,0.359,0.112,0.163
1767610790781,20.85,53.13,15707.25,0.34,0.0,0.359,0.114,0.166
1767610791790,19.92,53.11,15707.25,0.34,0.0,0.367,0.115,0.169
1767610792798,20.12,53.12,15707.25,0.34,0.0,0.367,0.117,0.171
1767610793818,20.7,53.12,15707.25,0.34,0.0,0.375,0.119,0.174
1767610794823,21.32,53.12,15707.25,0.34,0.0,0.375,0.12,0.176
1767610795838,28.77,53.6,15707.25,0.34,0.0,0.383,0.127,0.185
1767610796857,26.11,53.29,15707.25,0.34,0.0,0.383,0.131,0.192
1767610797864,34.44,53.57,15707.25,0.34,0.0,0.391,0.138,0.202
1767610798869,25.42,53.41,15707.25,0.34,0.0,0.391,0.142,0.209
1767610799890,39.5,53.62,15707.25,0.34,0.0,0.406,0.154,0.226
1767610800910,28.65,53.57,15707.25,0.34,0.0,0.406,0.159,0.235
1767610801921,25.87,53.45,15707.25,0.34,0.0,0.422,0.163,0.241
1767610802931,20.2,53.5,15707.25,0.34,0.0,0.422,0.165,0.244
1767610803941,21.61,53.52,15707.25,0.34,0.0,0.43,0.167,0.247
1767610804955,20.67,53.73,15707.25,0.34,0.0,0.43,0.169,0.249
1767610805968,19.76,53.87,15707.25,0.34,0.0,0.438,0.17,0.252
1767610806976,21.11,53.54,15707.25,0.34,0.0,0.438,0.172,0.254
1767610807991,21.34,53.57,15707.25,0.34,0.0,0.445,0.174,0.257
1767610808994,21.33,53.51,15707.25,0.34,0.0,0.445,0.175,0.26
1767610810014,20.42,54.4,15707.25,0.35,0.0,0.453,0.177,0.263
1767610811030,20.68,53.57,15707.25,0.34,0.0,0.461,0.179,0.265
1767610812040,20.49,53.54,15707.25,0.34,0.0,0.461,0.181,0.268
1767610813058,21.56,53.89,15707.25,0.34,0.0,0.461,0.182,0.27
1767610814060,21.97,53.5,15707.25,0.34,0.0,0.469,0.184,0.273
1767610815078,31.36,53.62,15707.25,0.34,0.0,0.469,0.191,0.283
1767610816090,28.95,53.62,15707.25,0.34,0.0,0.477,0.198,0.293
1767610817110,27.39,53.66,15707.25,0.34,0.0,0.477,0.203,0.3
1767610818121,32.56,53.65,15707.25,0.34,0.0,0.484,0.211,0.314
1767610819147,29.05,54.01,15707.25,0.34,0.0,0.5,0.216,0.322
