timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1767610760422,4.2,50.09,15707.25,0.32,0.0,0.188,0.006,0.006
1767610761434,6.83,50.11,15707.25,0.32,0.0,0.195,0.008,0.01
1767610762451,5.98,50.11,15707.25,0.32,0.0,0.195,0.009,0.012
1767610763464,6.01,50.11,15707.25,0.32,0.0,0.203,0.011,0.014
1767610764476,6.42,50.11,15707.25,0.32,0.0,0.203,0.013,0.017
1767610765486,5.9,50.12,15707.25,0.32,0.0,0.211,0.015,0.02
1767610766497,6.27,50.13,15707.25,0.32,0.0,0.211,0.017,0.022
1767610767507,6.38,50.14,15707.25,0.32,0.0,0.219,0.02,0.025
1767610768513,5.89,50.14,15707.25,0.32,0.0,0.219,0.022,0.028
1767610769534,6.67,50.16,15707.25,0.32,0.0,0.227,0.025,0.031
1767610770541,5.35,50.16,15707.25,0.32,0.0,0.227,0.027,0.033
1767610771555,7.19,50.17,15707.25,0.32,0.0,0.234,0.029,0.036
1767610772570,5.59,50.17,15707.25,0.32,0.0,0.234,0.031,0.038
1767610773579,6.23,50.17,15707.25,0.32,0.0,0.242,0.032,0.041
1767610774584,5.96,50.17,15707.25,0.32,0.0,0.242,0.034,0.044
1767610775594,7.21,50.3,15707.25,0.32,0.0,0.25,0.036,0.047
1767610776617,5.47,50.2,15707.25,0.32,0.0,0.25,0.038,0.049
1767610777627,6.76,50.2,15707.25,0.32,0.0,0.258,0.039,0.052
1767610778638,6.19,50.2,15707.25,0.32,0.0,0.258,0.041,0.054
1767610779650,20.42,50.73,15707.25,0.32,0.0,0.266,0.052,0.069
1767610780654,10.56,50.89,15707.25,0.32,0.0,0.266,0.057,0.076
1767610781670,24.7,50.87,15707.25,0.32,0.0,0.289,0.072,0.097
1767610782684,9.92,51.02,15707.25,0.32,0.0,0.289,0.077,0.104
1767610783692,24.21,50.93,15707.25,0.32,0.0,0.312,0.093,0.125
1767610784706,9.95,51.06,15707.25,0.33,0.0,0.312,0.098,0.133
1767610785720,23.12,50.96,15707.25,0.32,0.0,0.336,0.114,0.153
1767610786723,11.0,51.08,15707.25,0.33,0.0,0.336,0.118,0.161
1767610787734,15.92,50.97,15707.25,0.32,0.0,0.359,0.127,0.171
1767610788755,6.58,50.97,15707.25,0.32,0.0,0.359,0.128,0.173
1767610789760,7.07,51.09,15707.25,0.33,0.0,0.367,0.13,0.176
1767610790777,5.54,51.09,15707.25,0.33,0.0,0.367,0.132,0.179
1767610791793,5.74,50.97,15707.25,0.32,0.0,0.375,0.134,0.182
1767610792796,6.3,50.97,15707.25,0.32,0.0,0.375,0.135,0.184
1767610793816,7.05,51.1,15707.25,0.33,0.0,0.383,0.137,0.187
1767610794821,5.68,50.97,15707.25,0.32,0.0,0.383,0.139,0.189
1767610795835,7.02,50.97,15707.25,0.32,0.0,0.391,0.141,0.192
1767610796856,6.68,50.97,15707.25,0.32,0.0,0.391,0.142,0.195
1767610797863,45.84,51.02,15707.25,0.32,0.0,0.43,0.172,0.232
1767610798868,6.07,51.02,15707.25,0.32,0.0,0.43,0.174,0.234
1767610799886,7.67,51.01,15707.25,0.32,0.0,0.438,0.176,0.237
1767610800909,6.0,51.02,15707.25,0.32,0.0,0.438,0.177,0.24
1767610801919,6.9,51.01,15707.25,0.32,0.0,0.445,0.179,0.243
1767610802932,5.77,51.02,15707.25,0.32,0.0,0.445,0.181,0.245
1767610803944,6.74,51.02,15707.25,0.32,0.0,0.453,0.183,0.248
1767610804953,7.12,51.02,15707.25,0.32,0.0,0.453,0.184,0.251
1767610805961,5.72,51.02,15707.25,0.32,0.0,0.461,0.186,0.253
1767610806977,5.81,51.02,15707.25,0.32,0.0,0.461,0.188,0.256
1767610807987,6.84,51.02,15707.25,0.32,0.0,0.469,0.19,0.259
1767610808997,6.43,51.02,15707.25,0.32,0.0,0.469,0.191,0.261
1767610810012,6.89,51.02,15707.25,0.32,0.0,0.477,0.193,0.264
1767610811032,6.76,51.02,15707.25,0.32,0.0,0.477,0.195,0.266
1767610812036,6.99,51.02,15707.25,0.32,0.0,0.484,0.197,0.269
1767610813051,5.89,51.02,15707.25,0.32,0.0,0.484,0.198,0.272
1767610814055,6.31,51.02,15707.25,0.32,0.0,0.492,0.2,0.275
1767610815077,5.89,51.03,15707.25,0.32,0.0,0.492,0.202,0.277
1767610816090,48.57,51.06,15707.25,0.33,0.0,0.531,0.232,0.315
1767610817105,7.09,51.05,15707.25,0.33,0.0,0.539,0.234,0.318
1767610818121,6.07,51.05,15707.25,0.33,0.0,0.539,0.235,0.32
1767610819143,7.65,51.06,15707.25,0.33,0.0,0.547,0.237,0.322
1767610820160,12.12,51.06,15707.25,0.33,0.0,0.547,0.239,0.325
1767610821168,7.05,51.06,15707.25,0.33,0.0,0.555,0.241,0.328
1767610822181,6.43,51.06,15707.25,0.33,0.0,0.555,0.242,0.33
1767610823194,9.03,51.06,15707.25,0.33,0.0,0.562,0.244,0.334
1767610824208,6.6,51.06,15707.25,0.33,0.0,0.562,0.246,0.336
1767610825218,6.15,51.07,15707.25,0.33,0.0,0.57,0.248,0.339
1767610826232,5.4,51.06,15707.25,0.33,0.0,0.57,0.25,0.341
1767610827244,6.01,51.06,15707.25,0.33,0.0,0.578,0.252,0.344
1767610828250,7.29,51.06,15707.25,0.33,0.0,0.578,0.255,0.346
1767610829267,6.41,51.06,15707.25,0.33,0.0,0.586,0.257,0.349
1767610830281,6.5,51.19,15707.25,0.33,0.0,0.586,0.259,0.352
1767610831291,6.73,51.06,15707.25,0.33,0.0,0.594,0.262,0.355
1767610832300,7.04,51.06,15707.25,0.33,0.0,0.594,0.263,0.357
1767610833316,22.68,51.08,15707.25,0.33,0.0,0.617,0.275,0.373
1767610834330,29.04,51.09,15707.25,0.33,0.0,0.664,0.295,0.397
