t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0001,-2.0000,-2.0000,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0002,0.0000,0.0031,-0.0000,0.0000,0.0031,2.0032,-1.9971,-1.9966,2.0030,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0004,0.0000,0.0160,-0.0000,0.0000,0.0159,2.0162,-1.9845,-1.9834,2.0158,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0005,0.0001,0.0370,-0.0000,0.0000,0.0369,2.0372,-1.9637,-1.9623,2.0367,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0005,0.0001,0.0589,0.0000,0.0000,0.0588,2.0592,-1.9418,-1.9404,2.0586,1.9998,1.9998,-1.9998,-1.9998
0.50,0.0007,0.0002,0.0807,0.0000,0.0000,0.0807,2.0810,-1.9199,-1.9186,2.0805,1.9994,1.9995,-1.9995,-1.9994
0.60,0.0011,0.0003,0.1027,0.0000,0.0000,0.1027,2.1030,-1.8979,-1.8966,2.1024,1.9990,1.9991,-1.9990,-1.9990
0.70,0.0016,0.0004,0.1247,0.0000,0.0000,0.1247,2.1250,-1.8759,-1.8746,2.1244,1.9985,1.9986,-1.9985,-1.9985
0.80,0.0021,0.0006,0.1467,0.0000,0.0000,0.1466,2.1470,-1.8539,-1.8526,2.1464,1.9979,1.9981,-1.9980,-1.9979
0.90,0.0026,0.0008,0.1685,0.0000,0.0000,0.1685,2.1688,-1.8321,-1.8308,2.1682,1.9974,1.9976,-1.9976,-1.9974
1.00,0.0030,0.0011,0.1906,0.0000,0.0000,0.1906,2.1909,-1.8100,-1.8087,2.1903,1.9969,1.9971,-1.9971,-1.9969
1.10,0.0035,0.0014,0.2128,0.0000,0.0000,0.2127,2.2130,-1.7879,-1.7866,2.2125,1.9964,1.9967,-1.9967,-1.9965
1.20,0.0038,0.0018,0.2348,0.0000,0.0000,0.2347,2.2350,-1.7659,-1.7646,2.2345,1.9961,1.9963,-1.9963,-1.9961
1.30,0.0042,0.0022,0.2568,0.0000,0.0000,0.2568,2.2571,-1.7438,-1.7425,2.2565,1.9957,1.9960,-1.9960,-1.9957
1.40,0.0044,0.0026,0.2789,0.0000,0.0000,0.2788,2.2791,-1.7218,-1.7205,2.2786,1.9955,1.9958,-1.9957,-1.9955
1.50,0.0046,0.0031,0.3009,0.0000,0.0000,0.3008,2.3011,-1.6998,-1.6985,2.3006,1.9952,1.9956,-1.9955,-1.9953
1.60,0.0048,0.0036,0.3229,0.0000,0.0000,0.3229,2.3232,-1.6777,-1.6764,2.3226,1.9951,1.9955,-1.9954,-1.9951
1.70,0.0049,0.0040,0.3449,0.0000,0.0000,0.3449,2.3452,-1.6557,-1.6544,2.3447,1.9950,1.9954,-1.9953,-1.9950
1.80,0.0049,0.0045,0.3669,0.0000,0.0000,0.3668,2.3671,-1.6337,-1.6324,2.3667,1.9949,1.9953,-1.9952,-1.9949
1.90,0.0049,0.0050,0.3889,0.0000,0.0000,0.3889,2.3891,-1.6117,-1.6104,2.3887,1.9949,1.9953,-1.9952,-1.9949
2.00,0.0049,0.0055,0.4109,0.0000,0.0000,0.4109,2.4111,-1.5897,-1.5884,2.4107,1.9949,1.9953,-1.9952,-1.9949
2.10,0.0049,0.0060,0.4328,0.0000,0.0000,0.4327,2.4330,-1.5679,-1.5666,2.4326,1.9949,1.9953,-1.9953,-1.9949
2.20,0.0049,0.0065,0.4548,0.0000,0.0000,0.4547,2.4550,-1.5459,-1.5446,2.4546,1.9950,1.9953,-1.9953,-1.9950
2.30,0.0048,0.0070,0.4768,0.0000,0.0000,0.4768,2.4770,-1.5239,-1.5225,2.4766,1.9950,1.9954,-1.9953,-1.9950
2.40,0.0048,0.0075,0.4988,0.0000,0.0000,0.4987,2.4990,-1.5019,-1.5005,2.4986,1.9951,1.9954,-1.9954,-1.9951
