t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0000,-1.9999,-1.9999,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0002,0.0000,0.0017,-0.0000,0.0000,0.0016,2.0016,-1.9985,-1.9986,2.0022,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0007,0.0001,0.0121,-0.0000,0.0000,0.0121,2.0119,-1.9884,-1.9887,2.0135,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0011,0.0001,0.0317,0.0000,0.0000,0.0316,2.0314,-1.9690,-1.9695,2.0338,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0011,0.0003,0.0537,0.0000,0.0000,0.0536,2.0535,-1.9470,-1.9475,2.0558,1.9998,1.9999,-1.9999,-1.9998
0.50,0.0012,0.0004,0.0755,0.0000,0.0000,0.0754,2.0753,-1.9252,-1.9257,2.0776,1.9995,1.9996,-1.9996,-1.9995
0.60,0.0014,0.0005,0.0976,0.0000,0.0000,0.0975,2.0974,-1.9031,-1.9037,2.0996,1.9991,1.9992,-1.9992,-1.9990
0.70,0.0018,0.0007,0.1197,0.0000,0.0000,0.1196,2.1195,-1.8810,-1.8816,2.1217,1.9986,1.9987,-1.9987,-1.9985
0.80,0.0022,0.0009,0.1417,0.0000,0.0000,0.1417,2.1416,-1.8589,-1.8595,2.1438,1.9980,1.9982,-1.9982,-1.9979
0.90,0.0027,0.0011,0.1636,0.0000,0.0000,0.1635,2.1634,-1.8370,-1.8376,2.1657,1.9975,1.9977,-1.9977,-1.9974
1.00,0.0031,0.0014,0.1857,0.0000,0.0000,0.1857,2.1856,-1.8149,-1.8155,2.1878,1.9970,1.9972,-1.9972,-1.9969
1.10,0.0036,0.0017,0.2077,0.0000,0.0001,0.2076,2.2075,-1.7930,-1.7936,2.2097,1.9966,1.9968,-1.9968,-1.9964
1.20,0.0039,0.0021,0.2297,0.0001,0.0001,0.2296,2.2295,-1.7710,-1.7715,2.2317,1.9962,1.9965,-1.9964,-1.9960
1.30,0.0042,0.0025,0.2517,0.0001,0.0001,0.2517,2.2515,-1.7489,-1.7495,2.2538,1.9958,1.9961,-1.9961,-1.9956
1.40,0.0045,0.0030,0.2737,0.0001,0.0001,0.2737,2.2735,-1.7269,-1.7275,2.2758,1.9956,1.9959,-1.9958,-1.9954
1.50,0.0047,0.0034,0.2958,0.0001,0.0001,0.2957,2.2955,-1.7049,-1.7054,2.2978,1.9954,1.9957,-1.9956,-1.9951
1.60,0.0049,0.0039,0.3178,0.0001,0.0001,0.3177,2.3175,-1.6829,-1.6834,2.3199,1.9952,1.9955,-1.9954,-1.9950
1.70,0.0050,0.0044,0.3398,0.0001,0.0001,0.3398,2.3395,-1.6609,-1.6613,2.3419,1.9951,1.9954,-1.9953,-1.9949
1.80,0.0050,0.0049,0.3618,0.0001,0.0001,0.3617,2.3615,-1.6390,-1.6394,2.3639,1.9950,1.9953,-1.9952,-1.9948
1.90,0.0051,0.0054,0.3838,0.0001,0.0001,0.3837,2.3835,-1.6169,-1.6173,2.3859,1.9950,1.9953,-1.9952,-1.9948
2.00,0.0051,0.0059,0.4057,0.0001,0.0001,0.4057,2.4055,-1.5950,-1.5954,2.4079,1.9950,1.9953,-1.9952,-1.9948
2.10,0.0051,0.0064,0.4277,0.0001,0.0001,0.4276,2.4274,-1.5730,-1.5735,2.4299,1.9950,1.9953,-1.9952,-1.9948
2.20,0.0050,0.0069,0.4497,0.0001,0.0001,0.4496,2.4494,-1.5510,-1.5515,2.4519,1.9950,1.9954,-1.9952,-1.9949
2.30,0.0050,0.0074,0.4718,0.0001,0.0001,0.4717,2.4715,-1.5290,-1.5294,2.4739,1.9951,1.9954,-1.9953,-1.9949
