t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0001,-2.0000,-2.0000,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0006,0.0000,0.0018,-0.0000,0.0000,0.0017,2.0029,-1.9987,-1.9986,2.0015,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0014,0.0001,0.0126,-0.0000,0.0000,0.0126,2.0154,-1.9886,-1.9882,2.0121,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0018,0.0003,0.0326,-0.0000,0.0000,0.0326,2.0362,-1.9691,-1.9685,2.0320,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0018,0.0005,0.0547,-0.0000,0.0000,0.0546,2.0582,-1.9471,-1.9465,2.0540,1.9998,1.9999,-1.9999,-1.9998
0.50,0.0019,0.0006,0.0766,-0.0000,0.0000,0.0766,2.0802,-1.9251,-1.9245,2.0759,1.9994,1.9996,-1.9996,-1.9995
0.60,0.0021,0.0008,0.0986,-0.0000,0.0000,0.0985,2.1022,-1.9031,-1.9025,2.0978,1.9990,1.9992,-1.9991,-1.9991
0.70,0.0024,0.0011,0.1206,-0.0000,0.0000,0.1205,2.1242,-1.8811,-1.8806,2.1198,1.9985,1.9987,-1.9987,-1.9986
0.80,0.0027,0.0013,0.1425,-0.0000,0.0000,0.1425,2.1461,-1.8592,-1.8586,2.1418,1.9979,1.9982,-1.9982,-1.9980
0.90,0.0031,0.0016,0.1645,-0.0000,0.0000,0.1645,2.1681,-1.8371,-1.8366,2.1638,1.9974,1.9977,-1.9977,-1.9975
1.00,0.0035,0.0019,0.1865,-0.0000,0.0000,0.1865,2.1901,-1.8152,-1.8146,2.1857,1.9969,1.9973,-1.9972,-1.9970
1.10,0.0039,0.0023,0.2085,-0.0000,0.0000,0.2084,2.2121,-1.7932,-1.7927,2.2078,1.9964,1.9968,-1.9968,-1.9966
1.20,0.0042,0.0027,0.2305,-0.0000,0.0000,0.2305,2.2341,-1.7711,-1.7706,2.2298,1.9960,1.9965,-1.9964,-1.9962
1.30,0.0045,0.0032,0.2525,-0.0000,0.0000,0.2525,2.2561,-1.7491,-1.7486,2.2518,1.9957,1.9961,-1.9961,-1.9958
