t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0001,-1.9999,-1.9999,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0001,0.0000,0.0001,-0.0000,0.0000,0.0001,2.0002,-1.9999,-1.9997,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0007,0.0000,0.0058,-0.0000,0.0000,0.0058,2.0064,-1.9947,-1.9933,2.0050,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0013,0.0001,0.0214,-0.0000,0.0000,0.0214,2.0225,-1.9796,-1.9771,2.0199,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0014,0.0003,0.0431,-0.0000,0.0000,0.0430,2.0442,-1.9580,-1.9554,2.0414,1.9999,1.9999,-1.9999,-2.0000
0.50,0.0014,0.0004,0.0651,-0.0000,0.0000,0.0650,2.0663,-1.9359,-1.9334,2.0634,1.9997,1.9997,-1.9997,-1.9997
0.60,0.0015,0.0006,0.0871,-0.0000,0.0000,0.0870,2.0883,-1.9139,-1.9114,2.0854,1.9993,1.9994,-1.9993,-1.9993
0.70,0.0018,0.0007,0.1091,-0.0000,0.0000,0.1090,2.1103,-1.8919,-1.8894,2.1073,1.9988,1.9989,-1.9989,-1.9989
0.80,0.0021,0.0009,0.1311,-0.0000,0.0000,0.1310,2.1323,-1.8699,-1.8674,2.1294,1.9983,1.9985,-1.9984,-1.9984
0.90,0.0026,0.0012,0.1530,-0.0000,0.0000,0.1530,2.1542,-1.8480,-1.8455,2.1513,1.9977,1.9980,-1.9979,-1.9978
1.00,0.0030,0.0014,0.1750,-0.0000,0.0000,0.1750,2.1762,-1.8260,-1.8235,2.1733,1.9972,1.9975,-1.9974,-1.9973
1.10,0.0034,0.0018,0.1971,-0.0000,0.0000,0.1970,2.1983,-1.8040,-1.8014,2.1954,1.9967,1.9970,-1.9969,-1.9969
1.20,0.0038,0.0021,0.2190,-0.0000,0.0000,0.2190,2.2202,-1.7820,-1.7794,2.2174,1.9963,1.9966,-1.9965,-1.9964
