t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0000,-2.0000,-1.9999,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0006,0.0000,0.0012,-0.0000,0.0000,0.0011,2.0017,-1.9981,-1.9994,2.0005,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0020,0.0002,0.0106,-0.0000,0.0000,0.0106,2.0124,-1.9871,-1.9912,2.0085,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0031,0.0004,0.0296,-0.0000,0.0000,0.0295,2.0324,-1.9670,-1.9733,2.0262,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0032,0.0007,0.0516,-0.0000,0.0000,0.0516,2.0544,-1.9449,-1.9513,2.0482,1.9998,1.9998,-1.9999,-1.9999
0.50,0.0032,0.0011,0.0736,-0.0001,0.0001,0.0736,2.0765,-1.9229,-1.9293,2.0702,1.9995,1.9995,-1.9996,-1.9996
0.60,0.0033,0.0014,0.0956,-0.0001,0.0001,0.0955,2.0985,-1.9009,-1.9074,2.0922,1.9991,1.9991,-1.9993,-1.9992
0.70,0.0035,0.0017,0.1176,-0.0001,0.0001,0.1176,2.1205,-1.8789,-1.8854,2.1142,1.9985,1.9986,-1.9988,-1.9987
0.80,0.0037,0.0021,0.1396,-0.0001,0.0001,0.1395,2.1425,-1.8569,-1.8634,2.1362,1.9980,1.9981,-1.9983,-1.9982
0.90,0.0040,0.0025,0.1614,-0.0001,0.0001,0.1613,2.1643,-1.8351,-1.8416,2.1579,1.9974,1.9976,-1.9979,-1.9977
1.00,0.0043,0.0029,0.1833,-0.0002,0.0002,0.1833,2.1863,-1.8131,-1.8196,2.1799,1.9969,1.9971,-1.9974,-1.9972
1.10,0.0046,0.0033,0.2053,-0.0002,0.0002,0.2052,2.2082,-1.7912,-1.7977,2.2018,1.9964,1.9966,-1.9970,-1.9968
1.20,0.0049,0.0038,0.2273,-0.0002,0.0002,0.2272,2.2302,-1.7692,-1.7757,2.2238,1.9960,1.9962,-1.9966,-1.9964
1.30,0.0052,0.0043,0.2493,-0.0002,0.0002,0.2493,2.2522,-1.7472,-1.7536,2.2459,1.9956,1.9959,-1.9963,-1.9960
1.40,0.0054,0.0048,0.2713,-0.0002,0.0002,0.2712,2.2741,-1.7252,-1.7317,2.2679,1.9953,1.9956,-1.9960,-1.9958
1.50,0.0055,0.0054,0.2933,-0.0002,0.0002,0.2932,2.2961,-1.7032,-1.7096,2.2899,1.9951,1.9954,-1.9958,-1.9955
1.60,0.0057,0.0059,0.3152,-0.0002,0.0002,0.3151,2.3180,-1.6813,-1.6878,2.3117,1.9949,1.9952,-1.9957,-1.9954
1.70,0.0058,0.0065,0.3372,-0.0002,0.0002,0.3371,2.3400,-1.6593,-1.6658,2.3338,1.9948,1.9951,-1.9956,-1.9953
1.80,0.0058,0.0071,0.3591,-0.0002,0.0002,0.3591,2.3619,-1.6374,-1.6438,2.3558,1.9947,1.9950,-1.9955,-1.9952
1.90,0.0058,0.0077,0.3812,-0.0002,0.0002,0.3811,2.3840,-1.6154,-1.6217,2.3778,1.9947,1.9950,-1.9955,-1.9952
2.00,0.0058,0.0082,0.4032,-0.0002,0.0002,0.4031,2.4060,-1.5934,-1.5997,2.3999,1.9947,1.9950,-1.9955,-1.9952
2.10,0.0058,0.0088,0.4251,-0.0002,0.0002,0.4251,2.4279,-1.5714,-1.5778,2.4218,1.9947,1.9950,-1.9955,-1.9952
2.20,0.0058,0.0094,0.4472,-0.0002,0.0002,0.4471,2.4500,-1.5494,-1.5557,2.4438,1.9947,1.9950,-1.9955,-1.9952
2.30,0.0058,0.0100,0.4692,-0.0002,0.0002,0.4691,2.4720,-1.5274,-1.5337,2.4658,1.9948,1.9951,-1.9956,-1.9952
2.40,0.0057,0.0106,0.4911,-0.0002,0.0002,0.4911,2.4939,-1.5055,-1.5118,2.4878,1.9948,1.9951,-1.9956,-1.9953
2.50,0.0057,0.0111,0.5131,-0.0002,0.0002,0.5131,2.5160,-1.4834,-1.4898,2.5098,1.9949,1.9952,-1.9957,-1.9954
2.60,0.0056,0.0117,0.5351,-0.0002,0.0002,0.5351,2.5379,-1.4614,-1.4678,2.5318,1.9949,1.9952,-1.9957,-1.9954
2.70,0.0056,0.0123,0.5571,-0.0002,0.0002,0.5571,2.5599,-1.4394,-1.4458,2.5537,1.9950,1.9953,-1.9958,-1.9955
2.80,0.0056,0.0128,0.5791,-0.0002,0.0002,0.5791,2.5820,-1.4174,-1.4238,2.5758,1.9950,1.9953,-1.9958,-1.9955
2.90,0.0055,0.0134,0.6011,-0.0002,0.0002,0.6011,2.6039,-1.3954,-1.4018,2.5977,1.9951,1.9954,-1.9958,-1.9955
3.00,0.0055,0.0139,0.6231,-0.0002,0.0002,0.6231,2.6259,-1.3734,-1.3798,2.6197,1.9951,1.9954,-1.9959,-1.9956
3.10,0.0055,0.0145,0.6451,-0.0002,0.0002,0.6451,2.6479,-1.3514,-1.3578,2.6418,1.9951,1.9954,-1.9959,-1.9956
3.20,0.0055,0.0150,0.6671,-0.0002,0.0002,0.6671,2.6699,-1.3294,-1.3358,2.6638,1.9952,1.9955,-1.9959,-1.9956
3.30,0.0054,0.0156,0.6891,-0.0002,0.0002,0.6891,2.6919,-1.3074,-1.3138,2.6857,1.9952,1.9955,-1.9959,-1.9956
3.40,0.0054,0.0161,0.7111,-0.0002,0.0002,0.7111,2.7139,-1.2854,-1.2918,2.7078,1.9952,1.9955,-1.9959,-1.9956
