t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0001,-1.9999,-2.0000,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0008,0.0000,0.0027,-0.0000,0.0000,0.0026,2.0022,-1.9981,-1.9977,2.0043,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0019,0.0002,0.0148,-0.0000,0.0000,0.0147,2.0137,-1.9871,-1.9860,2.0185,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0023,0.0004,0.0354,0.0000,0.0000,0.0353,2.0340,-1.9669,-1.9656,2.0401,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0023,0.0006,0.0574,0.0000,0.0000,0.0573,2.0560,-1.9449,-1.9436,2.0620,1.9998,1.9998,-1.9998,-1.9997
0.50,0.0024,0.0009,0.0792,0.0000,0.0000,0.0791,2.0778,-1.9231,-1.9218,2.0839,1.9995,1.9995,-1.9995,-1.9994
0.60,0.0026,0.0011,0.1011,0.0001,0.0001,0.1010,2.0997,-1.9012,-1.8999,2.1058,1.9991,1.9991,-1.9991,-1.9989
0.70,0.0028,0.0014,0.1229,0.0001,0.0001,0.1228,2.1215,-1.8794,-1.8781,2.1275,1.9986,1.9987,-1.9986,-1.9983
0.80,0.0032,0.0017,0.1450,0.0001,0.0001,0.1449,2.1436,-1.8573,-1.8560,2.1496,1.9980,1.9982,-1.9981,-1.9978
0.90,0.0035,0.0020,0.1669,0.0001,0.0001,0.1668,2.1655,-1.8354,-1.8341,2.1716,1.9975,1.9977,-1.9976,-1.9972
1.00,0.0039,0.0024,0.1889,0.0001,0.0001,0.1888,2.1875,-1.8134,-1.8121,2.1935,1.9970,1.9972,-1.9971,-1.9967
1.10,0.0043,0.0028,0.2110,0.0001,0.0001,0.2109,2.2096,-1.7914,-1.7900,2.2156,1.9966,1.9968,-1.9967,-1.9962
1.20,0.0046,0.0032,0.2330,0.0001,0.0001,0.2329,2.2316,-1.7694,-1.7680,2.2376,1.9962,1.9965,-1.9963,-1.9958
1.30,0.0049,0.0037,0.2550,0.0001,0.0001,0.2549,2.2536,-1.7473,-1.7460,2.2597,1.9959,1.9961,-1.9960,-1.9955
1.40,0.0051,0.0042,0.2770,0.0001,0.0001,0.2769,2.2756,-1.7253,-1.7240,2.2817,1.9956,1.9959,-1.9957,-1.9952
1.50,0.0053,0.0047,0.2991,0.0001,0.0001,0.2990,2.2977,-1.7033,-1.7019,2.3038,1.9954,1.9957,-1.9955,-1.9950
1.60,0.0054,0.0053,0.3210,0.0001,0.0001,0.3210,2.3196,-1.6813,-1.6800,2.3258,1.9953,1.9956,-1.9954,-1.9949
1.70,0.0055,0.0058,0.3430,0.0001,0.0001,0.3429,2.3416,-1.6593,-1.6580,2.3477,1.9951,1.9955,-1.9953,-1.9948
1.80,0.0056,0.0064,0.3650,0.0001,0.0001,0.3649,2.3635,-1.6373,-1.6360,2.3698,1.9951,1.9954,-1.9952,-1.9948
1.90,0.0056,0.0069,0.3870,0.0001,0.0001,0.3870,2.3856,-1.6153,-1.6140,2.3918,1.9951,1.9954,-1.9951,-1.9947
2.00,0.0056,0.0075,0.4090,0.0001,0.0001,0.4089,2.4075,-1.5933,-1.5920,2.4137,1.9951,1.9954,-1.9951,-1.9948
2.10,0.0056,0.0080,0.4310,0.0001,0.0001,0.4310,2.4296,-1.5712,-1.5700,2.4358,1.9951,1.9954,-1.9951,-1.9948
2.20,0.0055,0.0086,0.4530,0.0001,0.0001,0.4529,2.4515,-1.5493,-1.5480,2.4577,1.9951,1.9954,-1.9952,-1.9948
2.30,0.0055,0.0091,0.4750,0.0001,0.0001,0.4749,2.4735,-1.5273,-1.5260,2.4797,1.9952,1.9955,-1.9952,-1.9949
2.40,0.0054,0.0097,0.4970,0.0001,0.0001,0.4970,2.4956,-1.5053,-1.5040,2.5017,1.9952,1.9955,-1.9952,-1.9950
2.50,0.0054,0.0102,0.5190,0.0001,0.0001,0.5189,2.5176,-1.4833,-1.4820,2.5237,1.9953,1.9956,-1.9953,-1.9950
2.60,0.0054,0.0108,0.5410,0.0001,0.0001,0.5409,2.5396,-1.4613,-1.4600,2.5457,1.9953,1.9956,-1.9953,-1.9951
2.70,0.0053,0.0113,0.5629,0.0001,0.0001,0.5629,2.5615,-1.4394,-1.4380,2.5676,1.9954,1.9957,-1.9954,-1.9951
2.80,0.0053,0.0118,0.5847,0.0001,0.0001,0.5847,2.5833,-1.4176,-1.4162,2.5894,1.9954,1.9957,-1.9954,-1.9952
2.90,0.0052,0.0124,0.6067,0.0001,0.0001,0.6066,2.6053,-1.3956,-1.3943,2.6114,1.9954,1.9958,-1.9955,-1.9952
3.00,0.0052,0.0129,0.6287,0.0001,0.0001,0.6286,2.6273,-1.3736,-1.3723,2.6334,1.9955,1.9958,-1.9955,-1.9952
3.10,0.0052,0.0134,0.6507,0.0001,0.0001,0.6507,2.6493,-1.3516,-1.3503,2.6555,1.9955,1.9958,-1.9955,-1.9953
3.20,0.0052,0.0139,0.6727,0.0001,0.0001,0.6727,2.6713,-1.3296,-1.3282,2.6775,1.9955,1.9958,-1.9955,-1.9953
3.30,0.0052,0.0144,0.6947,0.0001,0.0001,0.6947,2.6933,-1.3076,-1.3062,2.6995,1.9955,1.9958,-1.9956,-1.9953
3.40,0.0052,0.0150,0.7167,0.0001,0.0001,0.7166,2.7153,-1.2856,-1.2843,2.7215,1.9955,1.9958,-1.9956,-1.9953
3.50,0.0052,0.0155,0.7387,0.0001,0.0001,0.7387,2.7373,-1.2636,-1.2623,2.7435,1.9955,1.9958,-1.9956,-1.9953
3.60,0.0052,0.0160,0.7607,0.0001,0.0001,0.7607,2.7593,-1.2415,-1.2402,2.7655,1.9955,1.9958,-1.9956,-1.9953
3.70,0.0052,0.0165,0.7827,0.0001,0.0001,0.7827,2.7813,-1.2195,-1.2182,2.7874,1.9955,1.9958,-1.9956,-1.9953
3.80,0.0052,0.0170,0.8047,0.0001,0.0001,0.8047,2.8033,-1.1975,-1.1962,2.8094,1.9955,1.9958,-1.9956,-1.9953
3.90,0.0052,0.0175,0.8267,0.0001,0.0001,0.8267,2.8253,-1.1756,-1.1743,2.8314,1.9955,1.9958,-1.9956,-1.9953
4.00,0.0052,0.0181,0.8487,0.0001,0.0001,0.8486,2.8472,-1.1536,-1.1523,2.8534,1.9955,1.9958,-1.9956,-1.9953
4.10,0.0052,0.0186,0.8705,0.0001,0.0001,0.8705,2.8691,-1.1318,-1.1304,2.8753,1.9955,1.9958,-1.9956,-1.9953
4.20,0.0052,0.0191,0.8925,0.0001,0.0001,0.8924,2.8911,-1.1098,-1.1085,2.8972,1.9955,1.9958,-1.9956,-1.9952
4.30,0.0052,0.0196,0.9145,0.0001,0.0001,0.9144,2.9131,-1.0879,-1.0865,2.9192,1.9955,1.9958,-1.9955,-1.9952
4.40,0.0052,0.0201,0.9365,0.0001,0.0001,0.9364,2.9350,-1.0658,-1.0645,2.9413,1.9955,1.9958,-1.9955,-1.9952
4.50,0.0052,0.0207,0.9585,0.0001,0.0001,0.9584,2.9571,-1.0438,-1.0425,2.9632,1.9955,1.9958,-1.9955,-1.9952
4.60,0.0052,0.0212,0.9805,0.0001,0.0001,0.9804,2.9790,-1.0218,-1.0205,2.9852,1.9955,1.9958,-1.9955,-1.9952
4.70,0.0052,0.0217,1.0025,0.0001,0.0001,1.0025,3.0011,-0.9998,-0.9984,3.0073,1.9955,1.9958,-1.9955,-1.9952
4.80,0.0052,0.0222,1.0245,0.0001,0.0001,1.0244,3.0231,-0.9778,-0.9765,3.0292,1.9955,1.9958,-1.9955,-1.9952
4.90,0.0052,0.0227,1.0465,0.0001,0.0001,1.0464,3.0451,-0.9558,-0.9545,3.0512,1.9955,1.9958,-1.9955,-1.9952
5.00,0.0052,0.0233,1.0685,0.0001,0.0001,1.0684,3.0670,-0.9338,-0.9325,3.0732,1.9955,1.9958,-1.9955,-1.9952
5.10,0.0052,0.0238,1.0905,0.0001,0.0001,1.0904,3.0890,-0.9118,-0.9105,3.0952,1.9955,1.9958,-1.9955,-1.9952
5.20,0.0052,0.0243,1.1126,0.0001,0.0001,1.1125,3.1111,-0.8898,-0.8884,3.1173,1.9955,1.9958,-1.9955,-1.9952
5.30,0.0052,0.0248,1.1346,0.0001,0.0001,1.1345,3.1331,-0.8677,-0.8664,3.1393,1.9955,1.9958,-1.9955,-1.9952
5.40,0.0052,0.0254,1.1566,0.0001,0.0001,1.1566,3.1552,-0.8457,-0.8443,3.1614,1.9955,1.9958,-1.9955,-1.9952
5.50,0.0052,0.0259,1.1786,0.0001,0.0001,1.1786,3.1772,-0.8237,-0.8224,3.1834,1.9955,1.9958,-1.9955,-1.9952
5.60,0.0052,0.0264,1.2007,0.0001,0.0001,1.2006,3.1992,-0.8016,-0.8003,3.2054,1.9955,1.9958,-1.9955,-1.9952
5.70,0.0052,0.0269,1.2226,0.0001,0.0001,1.2226,3.2212,-0.7797,-0.7783,3.2274,1.9955,1.9958,-1.9955,-1.9952
5.80,0.0052,0.0275,1.2446,0.0001,0.0001,1.2446,3.2432,-0.7577,-0.7564,3.2494,1.9955,1.9958,-1.9955,-1.9952
5.90,0.0052,0.0280,1.2666,0.0001,0.0001,1.2666,3.2652,-0.7357,-0.7344,3.2714,1.9954,1.9958,-1.9955,-1.9952
6.00,0.0052,0.0285,1.2885,0.0001,0.0001,1.2885,3.2871,-0.7138,-0.7125,3.2933,1.9954,1.9958,-1.9955,-1.9952
6.10,0.0052,0.0290,1.3106,0.0001,0.0001,1.3105,3.3092,-0.6917,-0.6904,3.3153,1.9954,1.9958,-1.9955,-1.9952
6.20,0.0052,0.0296,1.3326,0.0001,0.0001,1.3325,3.3311,-0.6698,-0.6684,3.3373,1.9954,1.9958,-1.9955,-1.9952
6.30,0.0052,0.0301,1.3546,0.0001,0.0001,1.3545,3.3531,-0.6477,-0.6464,3.3593,1.9954,1.9958,-1.9955,-1.9952
6.40,0.0052,0.0306,1.3766,0.0001,0.0001,1.3765,3.3752,-0.6257,-0.6244,3.3813,1.9954,1.9957,-1.9955,-1.9952
6.50,0.0052,0.0311,1.3985,0.0001,0.0001,1.3985,3.3971,-0.6038,-0.6025,3.4033,1.9954,1.9957,-1.9955,-1.9952
6.60,0.0052,0.0317,1.4205,0.0001,0.0001,1.4205,3.4191,-0.5818,-0.5804,3.4253,1.9954,1.9957,-1.9955,-1.9952
6.70,0.0052,0.0322,1.4425,0.0001,0.0001,1.4425,3.4411,-0.5598,-0.5585,3.4472,1.9954,1.9957,-1.9955,-1.9952
6.80,0.0053,0.0327,1.4645,0.0001,0.0001,1.4645,3.4631,-0.5378,-0.5365,3.4692,1.9954,1.9957,-1.9955,-1.9952
6.90,0.0053,0.0332,1.4865,0.0001,0.0001,1.4865,3.4851,-0.5158,-0.5144,3.4913,1.9954,1.9957,-1.9955,-1.9952
7.00,0.0053,0.0338,1.5086,0.0001,0.0001,1.5085,3.5071,-0.4938,-0.4924,3.5133,1.9954,1.9957,-1.9955,-1.9952
7.10,0.0053,0.0343,1.5306,0.0001,0.0001,1.5305,3.5291,-0.4717,-0.4704,3.5353,1.9954,1.9957,-1.9955,-1.9952
7.20,0.0053,0.0348,1.5526,0.0001,0.0001,1.5525,3.5511,-0.4497,-0.4484,3.5573,1.9954,1.9957,-1.9955,-1.9952
7.30,0.0053,0.0353,1.5745,0.0001,0.0001,1.5745,3.5731,-0.4278,-0.4264,3.5793,1.9954,1.9957,-1.9955,-1.9952
7.40,0.0053,0.0359,1.5965,0.0001,0.0001,1.5965,3.5951,-0.4058,-0.4044,3.6013,1.9954,1.9957,-1.9955,-1.9952
7.50,0.0053,0.0364,1.6185,0.0001,0.0001,1.6184,3.6171,-0.3838,-0.3825,3.6232,1.9954,1.9957,-1.9955,-1.9952
7.60,0.0053,0.0369,1.6405,0.0001,0.0001,1.6404,3.6391,-0.3618,-0.3605,3.6452,1.9954,1.9957,-1.9955,-1.9952
7.70,0.0053,0.0374,1.6625,0.0001,0.0001,1.6625,3.6611,-0.3398,-0.3385,3.6672,1.9954,1.9957,-1.9955,-1.9952
7.80,0.0053,0.0380,1.6845,0.0001,0.0001,1.6845,3.6831,-0.3178,-0.3165,3.6892,1.9954,1.9957,-1.9955,-1.9952
7.90,0.0053,0.0385,1.7065,0.0001,0.0001,1.7065,3.7051,-0.2958,-0.2945,3.7112,1.9954,1.9957,-1.9955,-1.9952
8.00,0.0053,0.0390,1.7285,0.0001,0.0001,1.7284,3.7271,-0.2738,-0.2725,3.7332,1.9954,1.9957,-1.9955,-1.9952
8.10,0.0053,0.0395,1.7505,0.0001,0.0001,1.7504,3.7491,-0.2518,-0.2505,3.7552,1.9954,1.9957,-1.9955,-1.9952
8.20,0.0053,0.0401,1.7725,0.0001,0.0001,1.7724,3.7710,-0.2298,-0.2285,3.7772,1.9954,1.9957,-1.9955,-1.9952
8.30,0.0053,0.0406,1.7945,0.0001,0.0001,1.7944,3.7931,-0.2078,-0.2065,3.7992,1.9954,1.9957,-1.9955,-1.9952
8.40,0.0053,0.0411,1.8165,0.0001,0.0001,1.8164,3.8151,-0.1858,-0.1845,3.8212,1.9954,1.9957,-1.9955,-1.9952
8.50,0.0053,0.0417,1.8385,0.0001,0.0001,1.8384,3.8371,-0.1638,-0.1625,3.8432,1.9954,1.9957,-1.9955,-1.9952
8.60,0.0053,0.0422,1.8605,0.0001,0.0001,1.8604,3.8591,-0.1418,-0.1405,3.8652,1.9954,1.9957,-1.9955,-1.9952
8.70,0.0053,0.0427,1.8825,0.0001,0.0001,1.8824,3.8811,-0.1198,-0.1185,3.8872,1.9954,1.9957,-1.9955,-1.9951
