t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0001,-1.9999,-2.0000,2.0000,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0001,0.0000,0.0002,-0.0000,0.0000,0.0001,2.0001,-1.9997,-1.9997,2.0000,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0011,0.0001,0.0056,-0.0000,0.0000,0.0056,2.0054,-1.9935,-1.9931,2.0038,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0020,0.0002,0.0210,-0.0000,0.0000,0.0209,2.0206,-1.9773,-1.9767,2.0172,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0023,0.0004,0.0424,-0.0000,0.0000,0.0424,2.0422,-1.9556,-1.9550,2.0382,1.9999,1.9999,-1.9999,-2.0000
0.50,0.0023,0.0007,0.0644,-0.0000,0.0000,0.0643,2.0641,-1.9337,-1.9330,2.0601,1.9997,1.9997,-1.9997,-1.9998
0.60,0.0024,0.0009,0.0864,-0.0000,0.0000,0.0864,2.0862,-1.9116,-1.9110,2.0821,1.9993,1.9993,-1.9993,-1.9994
0.70,0.0027,0.0012,0.1084,-0.0000,0.0000,0.1084,2.1082,-1.8896,-1.8890,2.1041,1.9988,1.9989,-1.9989,-1.9990
0.80,0.0030,0.0014,0.1306,-0.0000,0.0000,0.1305,2.1303,-1.8675,-1.8669,2.1263,1.9983,1.9984,-1.9984,-1.9985
0.90,0.0033,0.0017,0.1526,-0.0001,0.0001,0.1526,2.1524,-1.8454,-1.8448,2.1483,1.9977,1.9978,-1.9979,-1.9980
1.00,0.0037,0.0021,0.1744,-0.0001,0.0001,0.1743,2.1741,-1.8237,-1.8231,2.1701,1.9972,1.9974,-1.9974,-1.9975
1.10,0.0040,0.0025,0.1964,-0.0001,0.0001,0.1963,2.1961,-1.8017,-1.8011,2.1921,1.9967,1.9969,-1.9969,-1.9970
1.20,0.0044,0.0029,0.2184,-0.0001,0.0001,0.2184,2.2182,-1.7796,-1.7790,2.2142,1.9963,1.9965,-1.9965,-1.9966
1.30,0.0047,0.0034,0.2405,-0.0001,0.0001,0.2404,2.2403,-1.7576,-1.7569,2.2363,1.9959,1.9961,-1.9962,-1.9962
1.40,0.0049,0.0038,0.2625,-0.0001,0.0001,0.2625,2.2623,-1.7355,-1.7349,2.2583,1.9956,1.9958,-1.9959,-1.9959
1.50,0.0051,0.0043,0.2846,-0.0001,0.0001,0.2845,2.2843,-1.7135,-1.7129,2.2803,1.9953,1.9956,-1.9957,-1.9956
1.60,0.0053,0.0049,0.3066,-0.0001,0.0001,0.3065,2.3063,-1.6915,-1.6909,2.3023,1.9951,1.9954,-1.9955,-1.9954
1.70,0.0054,0.0054,0.3286,-0.0001,0.0001,0.3285,2.3283,-1.6695,-1.6689,2.3243,1.9950,1.9953,-1.9954,-1.9952
1.80,0.0055,0.0059,0.3506,-0.0001,0.0001,0.3505,2.3503,-1.6475,-1.6469,2.3463,1.9949,1.9952,-1.9953,-1.9951
1.90,0.0056,0.0065,0.3725,-0.0001,0.0001,0.3725,2.3723,-1.6255,-1.6249,2.3683,1.9949,1.9952,-1.9953,-1.9951
2.00,0.0056,0.0071,0.3945,-0.0001,0.0001,0.3945,2.3942,-1.6035,-1.6029,2.3903,1.9948,1.9952,-1.9953,-1.9950
2.10,0.0056,0.0076,0.4163,-0.0001,0.0001,0.4163,2.4160,-1.5818,-1.5811,2.4121,1.9948,1.9952,-1.9953,-1.9950
2.20,0.0055,0.0082,0.4383,-0.0001,0.0001,0.4383,2.4380,-1.5598,-1.5591,2.4341,1.9949,1.9952,-1.9954,-1.9950
2.30,0.0055,0.0087,0.4603,-0.0001,0.0001,0.4603,2.4600,-1.5378,-1.5371,2.4561,1.9949,1.9952,-1.9954,-1.9951
2.40,0.0054,0.0093,0.4823,-0.0001,0.0001,0.4823,2.4820,-1.5158,-1.5151,2.4781,1.9950,1.9953,-1.9955,-1.9951
2.50,0.0054,0.0098,0.5043,-0.0001,0.0001,0.5043,2.5041,-1.4938,-1.4931,2.5001,1.9950,1.9953,-1.9955,-1.9952
2.60,0.0054,0.0103,0.5262,-0.0001,0.0001,0.5261,2.5259,-1.4719,-1.4712,2.5220,1.9951,1.9954,-1.9956,-1.9952
2.70,0.0053,0.0109,0.5484,-0.0001,0.0001,0.5483,2.5481,-1.4497,-1.4490,2.5441,1.9951,1.9954,-1.9956,-1.9953
2.80,0.0053,0.0114,0.5704,-0.0001,0.0001,0.5704,2.5701,-1.4277,-1.4270,2.5662,1.9952,1.9955,-1.9957,-1.9953
2.90,0.0052,0.0119,0.5925,-0.0001,0.0001,0.5924,2.5922,-1.4056,-1.4049,2.5883,1.9952,1.9955,-1.9957,-1.9953
3.00,0.0052,0.0125,0.6144,-0.0001,0.0001,0.6144,2.6141,-1.3836,-1.3830,2.6102,1.9952,1.9956,-1.9957,-1.9954
3.10,0.0052,0.0130,0.6365,-0.0001,0.0001,0.6364,2.6362,-1.3616,-1.3609,2.6322,1.9953,1.9956,-1.9958,-1.9954
3.20,0.0052,0.0135,0.6584,-0.0001,0.0001,0.6583,2.6581,-1.3397,-1.3390,2.6542,1.9953,1.9956,-1.9958,-1.9954
3.30,0.0052,0.0140,0.6804,-0.0001,0.0001,0.6803,2.6801,-1.3177,-1.3170,2.6761,1.9953,1.9956,-1.9958,-1.9955
3.40,0.0051,0.0145,0.7024,-0.0001,0.0001,0.7023,2.7021,-1.2957,-1.2950,2.6981,1.9953,1.9956,-1.9958,-1.9955
3.50,0.0051,0.0150,0.7242,-0.0001,0.0001,0.7242,2.7240,-1.2739,-1.2733,2.7200,1.9953,1.9956,-1.9958,-1.9955
3.60,0.0051,0.0156,0.7462,-0.0001,0.0001,0.7461,2.7459,-1.2519,-1.2512,2.7420,1.9953,1.9956,-1.9958,-1.9955
3.70,0.0051,0.0161,0.7683,-0.0001,0.0001,0.7683,2.7680,-1.2298,-1.2291,2.7641,1.9953,1.9956,-1.9958,-1.9955
3.80,0.0051,0.0166,0.7904,-0.0001,0.0001,0.7903,2.7901,-1.2077,-1.2071,2.7861,1.9953,1.9956,-1.9958,-1.9955
3.90,0.0051,0.0171,0.8124,-0.0001,0.0001,0.8123,2.8121,-1.1857,-1.1850,2.8081,1.9953,1.9956,-1.9958,-1.9955
4.00,0.0051,0.0176,0.8344,-0.0001,0.0001,0.8343,2.8341,-1.1637,-1.1631,2.8301,1.9953,1.9956,-1.9958,-1.9955
4.10,0.0052,0.0181,0.8563,-0.0001,0.0001,0.8563,2.8561,-1.1417,-1.1411,2.8521,1.9953,1.9956,-1.9958,-1.9955
4.20,0.0052,0.0186,0.8784,-0.0001,0.0001,0.8783,2.8781,-1.1197,-1.1191,2.8741,1.9953,1.9956,-1.9958,-1.9955
4.30,0.0052,0.0192,0.9004,-0.0001,0.0001,0.9003,2.9001,-1.0977,-1.0970,2.8961,1.9953,1.9956,-1.9958,-1.9955
4.40,0.0052,0.0197,0.9223,-0.0001,0.0001,0.9223,2.9220,-1.0758,-1.0751,2.9181,1.9953,1.9956,-1.9957,-1.9955
4.50,0.0052,0.0202,0.9443,-0.0001,0.0001,0.9442,2.9440,-1.0538,-1.0531,2.9401,1.9953,1.9956,-1.9957,-1.9954
4.60,0.0052,0.0207,0.9662,-0.0001,0.0001,0.9661,2.9659,-1.0319,-1.0313,2.9619,1.9953,1.9956,-1.9957,-1.9954
4.70,0.0052,0.0212,0.9883,-0.0001,0.0001,0.9882,2.9880,-1.0098,-1.0092,2.9840,1.9953,1.9956,-1.9957,-1.9954
4.80,0.0052,0.0217,1.0103,-0.0001,0.0001,1.0103,3.0100,-0.9877,-0.9871,3.0061,1.9953,1.9956,-1.9957,-1.9954
4.90,0.0052,0.0223,1.0322,-0.0001,0.0001,1.0322,3.0319,-0.9659,-0.9652,3.0280,1.9953,1.9956,-1.9957,-1.9954
5.00,0.0052,0.0228,1.0542,-0.0001,0.0001,1.0542,3.0539,-0.9439,-0.9432,3.0500,1.9953,1.9956,-1.9957,-1.9954
5.10,0.0052,0.0233,1.0762,-0.0001,0.0001,1.0761,3.0759,-0.9219,-0.9212,3.0720,1.9953,1.9956,-1.9957,-1.9954
5.20,0.0052,0.0238,1.0983,-0.0001,0.0001,1.0982,3.0980,-0.8998,-0.8992,3.0940,1.9953,1.9956,-1.9957,-1.9954
5.30,0.0052,0.0243,1.1202,-0.0001,0.0001,1.1202,3.1200,-0.8778,-0.8772,3.1160,1.9952,1.9956,-1.9957,-1.9954
5.40,0.0052,0.0249,1.1422,-0.0001,0.0001,1.1422,3.1420,-0.8558,-0.8552,3.1380,1.9952,1.9956,-1.9957,-1.9954
5.50,0.0052,0.0254,1.1642,-0.0001,0.0001,1.1642,3.1640,-0.8338,-0.8331,3.1600,1.9952,1.9956,-1.9957,-1.9954
5.60,0.0052,0.0259,1.1863,-0.0001,0.0001,1.1862,3.1860,-0.8118,-0.8111,3.1821,1.9952,1.9955,-1.9957,-1.9954
5.70,0.0052,0.0264,1.2082,-0.0001,0.0001,1.2081,3.2079,-0.7899,-0.7892,3.2039,1.9952,1.9955,-1.9957,-1.9954
5.80,0.0052,0.0269,1.2302,-0.0001,0.0001,1.2301,3.2299,-0.7679,-0.7672,3.2260,1.9952,1.9955,-1.9957,-1.9954
5.90,0.0052,0.0275,1.2522,-0.0001,0.0001,1.2522,3.2520,-0.7458,-0.7452,3.2480,1.9952,1.9955,-1.9957,-1.9954
6.00,0.0052,0.0280,1.2742,-0.0001,0.0001,1.2742,3.2740,-0.7238,-0.7232,3.2700,1.9952,1.9955,-1.9957,-1.9954
6.10,0.0052,0.0285,1.2961,-0.0001,0.0001,1.2961,3.2959,-0.7019,-0.7013,3.2919,1.9952,1.9955,-1.9957,-1.9954
6.20,0.0052,0.0290,1.3182,-0.0001,0.0001,1.3181,3.3179,-0.6799,-0.6792,3.3140,1.9952,1.9955,-1.9957,-1.9954
6.30,0.0052,0.0296,1.3403,-0.0001,0.0001,1.3402,3.3400,-0.6578,-0.6572,3.3360,1.9952,1.9955,-1.9957,-1.9954
6.40,0.0052,0.0301,1.3621,-0.0001,0.0001,1.3620,3.3618,-0.6360,-0.6353,3.3578,1.9952,1.9955,-1.9957,-1.9954
6.50,0.0052,0.0306,1.3842,-0.0001,0.0001,1.3841,3.3839,-0.6139,-0.6132,3.3799,1.9952,1.9955,-1.9957,-1.9954
6.60,0.0052,0.0311,1.4062,-0.0001,0.0001,1.4062,3.4060,-0.5918,-0.5912,3.4020,1.9952,1.9955,-1.9957,-1.9954
6.70,0.0052,0.0316,1.4282,-0.0001,0.0001,1.4282,3.4280,-0.5698,-0.5692,3.4240,1.9952,1.9955,-1.9957,-1.9954
6.80,0.0052,0.0322,1.4502,-0.0001,0.0001,1.4502,3.4500,-0.5478,-0.5472,3.4460,1.9952,1.9955,-1.9957,-1.9954
6.90,0.0052,0.0327,1.4722,-0.0001,0.0001,1.4722,3.4719,-0.5259,-0.5252,3.4680,1.9952,1.9955,-1.9957,-1.9954
7.00,0.0052,0.0332,1.4942,-0.0001,0.0001,1.4942,3.4939,-0.5039,-0.5032,3.4900,1.9952,1.9955,-1.9957,-1.9954
7.10,0.0052,0.0337,1.5161,-0.0001,0.0001,1.5160,3.5158,-0.4820,-0.4813,3.5118,1.9952,1.9955,-1.9957,-1.9954
7.20,0.0052,0.0343,1.5380,-0.0001,0.0001,1.5379,3.5377,-0.4601,-0.4595,3.5337,1.9952,1.9955,-1.9957,-1.9954
7.30,0.0052,0.0348,1.5600,-0.0001,0.0001,1.5600,3.5597,-0.4381,-0.4374,3.5558,1.9952,1.9955,-1.9957,-1.9954
7.40,0.0052,0.0353,1.5821,-0.0001,0.0001,1.5821,3.5818,-0.4160,-0.4153,3.5779,1.9952,1.9955,-1.9957,-1.9954
7.50,0.0052,0.0358,1.6042,-0.0001,0.0001,1.6041,3.6039,-0.3939,-0.3933,3.5999,1.9952,1.9955,-1.9957,-1.9954
7.60,0.0052,0.0363,1.6261,-0.0001,0.0001,1.6261,3.6259,-0.3719,-0.3713,3.6219,1.9952,1.9955,-1.9957,-1.9954
7.70,0.0052,0.0369,1.6481,-0.0001,0.0001,1.6481,3.6479,-0.3499,-0.3493,3.6439,1.9952,1.9955,-1.9957,-1.9954
7.80,0.0052,0.0374,1.6702,-0.0001,0.0001,1.6701,3.6699,-0.3279,-0.3273,3.6659,1.9952,1.9955,-1.9957,-1.9954
7.90,0.0052,0.0379,1.6922,-0.0001,0.0001,1.6921,3.6919,-0.3059,-0.3053,3.6879,1.9952,1.9955,-1.9957,-1.9954
8.00,0.0052,0.0384,1.7141,-0.0001,0.0001,1.7141,3.7139,-0.2839,-0.2833,3.7099,1.9952,1.9955,-1.9957,-1.9954
8.10,0.0052,0.0390,1.7361,-0.0001,0.0001,1.7361,3.7359,-0.2619,-0.2613,3.7319,1.9952,1.9955,-1.9957,-1.9954
8.20,0.0052,0.0395,1.7581,-0.0001,0.0001,1.7581,3.7579,-0.2399,-0.2393,3.7539,1.9952,1.9955,-1.9957,-1.9954
8.30,0.0052,0.0400,1.7801,-0.0001,0.0001,1.7801,3.7798,-0.2180,-0.2173,3.7759,1.9952,1.9955,-1.9957,-1.9954
8.40,0.0052,0.0405,1.8021,-0.0001,0.0001,1.8020,3.8018,-0.1960,-0.1954,3.7978,1.9952,1.9955,-1.9957,-1.9954
8.50,0.0052,0.0411,1.8239,-0.0001,0.0001,1.8238,3.8236,-0.1742,-0.1735,3.8196,1.9952,1.9955,-1.9957,-1.9954
8.60,0.0052,0.0416,1.8459,-0.0001,0.0001,1.8458,3.8456,-0.1522,-0.1515,3.8417,1.9952,1.9955,-1.9957,-1.9954
8.70,0.0052,0.0421,1.8679,-0.0001,0.0001,1.8678,3.8676,-0.1302,-0.1295,3.8637,1.9952,1.9955,-1.9957,-1.9954
8.80,0.0053,0.0426,1.8899,-0.0001,0.0001,1.8898,3.8896,-0.1082,-0.1075,3.8856,1.9952,1.9955,-1.9957,-1.9954
8.90,0.0053,0.0432,1.9120,-0.0001,0.0001,1.9119,3.9117,-0.0861,-0.0855,3.9077,1.9952,1.9955,-1.9957,-1.9954
9.00,0.0053,0.0437,1.9340,-0.0001,0.0001,1.9339,3.9337,-0.0641,-0.0634,3.9297,1.9952,1.9955,-1.9957,-1.9954
9.10,0.0053,0.0442,1.9560,-0.0001,0.0001,1.9559,3.9557,-0.0421,-0.0414,3.9517,1.9952,1.9955,-1.9957,-1.9954
9.20,0.0053,0.0447,1.9780,-0.0001,0.0001,1.9779,3.9777,-0.0201,-0.0194,3.9738,1.9952,1.9955,-1.9957,-1.9954
9.30,0.0053,0.0453,2.0000,-0.0001,0.0001,1.9999,3.9997,0.0019,0.0026,3.9957,1.9952,1.9955,-1.9957,-1.9954
9.40,0.0053,0.0458,2.0220,-0.0001,0.0001,2.0219,4.0217,0.0239,0.0246,4.0178,1.9952,1.9955,-1.9957,-1.9953
9.50,0.0053,0.0463,2.0440,-0.0001,0.0001,2.0439,4.0437,0.0459,0.0466,4.0398,1.9952,1.9955,-1.9957,-1.9953
9.60,0.0053,0.0468,2.0660,-0.0001,0.0001,2.0659,4.0657,0.0679,0.0685,4.0617,1.9952,1.9955,-1.9957,-1.9953
9.70,0.0053,0.0474,2.0880,-0.0001,0.0001,2.0879,4.0877,0.0899,0.0905,4.0837,1.9952,1.9955,-1.9957,-1.9953
9.80,0.0053,0.0479,2.1100,-0.0001,0.0001,2.1099,4.1097,0.1119,0.1126,4.1058,1.9952,1.9955,-1.9957,-1.9953
9.90,0.0053,0.0484,2.1320,-0.0001,0.0001,2.1319,4.1317,0.1339,0.1345,4.1277,1.9952,1.9955,-1.9957,-1.9953
10.00,0.0053,0.0490,2.1540,-0.0001,0.0001,2.1539,4.1537,0.1559,0.1566,4.1497,1.9952,1.9955,-1.9957,-1.9953
10.10,0.0053,0.0495,2.1760,-0.0001,0.0001,2.1759,4.1757,0.1779,0.1786,4.1718,1.9952,1.9955,-1.9957,-1.9953
10.20,0.0053,0.0500,2.1980,-0.0001,0.0001,2.1979,4.1977,0.1999,0.2005,4.1937,1.9952,1.9955,-1.9956,-1.9953
10.30,0.0053,0.0505,2.2199,-0.0001,0.0001,2.2199,4.2197,0.2219,0.2225,4.2157,1.9952,1.9955,-1.9956,-1.9953
10.40,0.0053,0.0511,2.2419,-0.0001,0.0001,2.2419,4.2417,0.2439,0.2445,4.2377,1.9952,1.9955,-1.9956,-1.9953
10.50,0.0053,0.0516,2.2638,-0.0001,0.0001,2.2637,4.2635,0.2657,0.2664,4.2596,1.9952,1.9955,-1.9956,-1.9953
10.60,0.0053,0.0521,2.2855,-0.0001,0.0001,2.2855,4.2853,0.2875,0.2881,4.2813,1.9952,1.9955,-1.9956,-1.9953
10.70,0.0053,0.0526,2.3075,-0.0001,0.0001,2.3074,4.3072,0.3094,0.3101,4.3033,1.9952,1.9955,-1.9956,-1.9953
10.80,0.0053,0.0532,2.3295,-0.0001,0.0001,2.3295,4.3292,0.3314,0.3321,4.3253,1.9951,1.9955,-1.9956,-1.9953
10.90,0.0053,0.0537,2.3515,-0.0001,0.0001,2.3514,4.3512,0.3534,0.3541,4.3472,1.9951,1.9955,-1.9956,-1.9953
11.00,0.0053,0.0542,2.3735,-0.0001,0.0001,2.3734,4.3732,0.3754,0.3761,4.3693,1.9951,1.9955,-1.9956,-1.9953
11.10,0.0053,0.0548,2.3955,-0.0001,0.0001,2.3954,4.3952,0.3974,0.3981,4.3912,1.9951,1.9955,-1.9956,-1.9953
