t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,2.0000,-1.9999,-1.9999,2.0000,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,2.0000,-2.0000,-2.0000,2.0000,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0020,0.0001,0.0041,-0.0000,0.0000,0.0041,2.0058,-1.9940,-1.9952,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0078,0.0006,0.0156,-0.0000,0.0000,0.0156,2.0214,-1.9782,-1.9807,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0159,0.0018,0.0319,-0.0000,0.0000,0.0318,2.0431,-1.9565,-1.9593,2.0001,1.9999,1.9999,-2.0000,-2.0000
0.50,0.0241,0.0038,0.0483,-0.0001,0.0001,0.0483,2.0651,-1.9345,-1.9374,2.0001,1.9997,1.9997,-1.9997,-2.0000
0.60,0.0322,0.0066,0.0645,-0.0002,0.0002,0.0645,2.0867,-1.9129,-1.9158,2.0001,1.9993,1.9993,-1.9994,-2.0000
0.70,0.0389,0.0102,0.0823,-0.0003,0.0003,0.0822,2.1089,-1.8907,-1.8936,2.0044,1.9987,1.9988,-1.9989,-2.0000
0.80,0.0419,0.0142,0.1024,-0.0005,0.0005,0.1024,2.1310,-1.8686,-1.8715,2.0187,1.9981,1.9982,-1.9984,-2.0000
0.90,0.0421,0.0184,0.1241,-0.0007,0.0007,0.1241,2.1529,-1.8467,-1.8496,2.0400,1.9975,1.9976,-1.9979,-2.0000
1.00,0.0422,0.0226,0.1462,-0.0009,0.0009,0.1461,2.1749,-1.8247,-1.8275,2.0620,1.9968,1.9970,-1.9974,-1.9999
1.10,0.0422,0.0268,0.1682,-0.0010,0.0010,0.1681,2.1969,-1.8027,-1.8055,2.0840,1.9962,1.9964,-1.9969,-1.9997
1.20,0.0423,0.0311,0.1903,-0.0012,0.0012,0.1903,2.2191,-1.7806,-1.7834,2.1061,1.9956,1.9958,-1.9965,-1.9994
1.30,0.0423,0.0353,0.2124,-0.0013,0.0013,0.2123,2.2411,-1.7585,-1.7613,2.1282,1.9950,1.9953,-1.9963,-1.9991
1.40,0.0424,0.0395,0.2344,-0.0014,0.0014,0.2343,2.2631,-1.7365,-1.7393,2.1502,1.9946,1.9949,-1.9961,-1.9989
1.50,0.0424,0.0438,0.2564,-0.0015,0.0015,0.2563,2.2851,-1.7145,-1.7173,2.1722,1.9942,1.9945,-1.9960,-1.9986
1.60,0.0424,0.0480,0.2782,-0.0016,0.0016,0.2781,2.3069,-1.6927,-1.6955,2.1940,1.9939,1.9942,-1.9960,-1.9984
1.70,0.0424,0.0522,0.3002,-0.0016,0.0016,0.3001,2.3289,-1.6707,-1.6735,2.2160,1.9937,1.9940,-1.9960,-1.9981
1.80,0.0424,0.0565,0.3223,-0.0017,0.0017,0.3222,2.3510,-1.6486,-1.6514,2.2381,1.9935,1.9938,-1.9962,-1.9979
1.90,0.0424,0.0607,0.3443,-0.0017,0.0017,0.3443,2.3730,-1.6265,-1.6294,2.2602,1.9934,1.9937,-1.9963,-1.9977
2.00,0.0424,0.0650,0.3663,-0.0018,0.0018,0.3663,2.3950,-1.6045,-1.6074,2.2822,1.9933,1.9936,-1.9965,-1.9976
2.10,0.0424,0.0692,0.3882,-0.0018,0.0018,0.3882,2.4169,-1.5826,-1.5855,2.3041,1.9933,1.9936,-1.9967,-1.9975
2.20,0.0424,0.0735,0.4102,-0.0018,0.0018,0.4102,2.4389,-1.5606,-1.5634,2.3262,1.9933,1.9936,-1.9969,-1.9974
2.30,0.0424,0.0777,0.4323,-0.0019,0.0019,0.4323,2.4610,-1.5386,-1.5414,2.3482,1.9933,1.9936,-1.9971,-1.9973
2.40,0.0424,0.0819,0.4543,-0.0019,0.0019,0.4542,2.4830,-1.5166,-1.5194,2.3702,1.9933,1.9936,-1.9972,-1.9972
2.50,0.0424,0.0862,0.4762,-0.0019,0.0019,0.4761,2.5049,-1.4947,-1.4975,2.3921,1.9933,1.9936,-1.9974,-1.9972
2.60,0.0424,0.0904,0.4983,-0.0019,0.0019,0.4982,2.5270,-1.4726,-1.4754,2.4141,1.9934,1.9937,-1.9975,-1.9971
2.70,0.0424,0.0946,0.5203,-0.0019,0.0019,0.5202,2.5490,-1.4506,-1.4534,2.4362,1.9934,1.9937,-1.9976,-1.9971
2.80,0.0424,0.0989,0.5422,-0.0019,0.0019,0.5421,2.5709,-1.4287,-1.4315,2.4580,1.9934,1.9937,-1.9977,-1.9971
2.90,0.0424,0.1031,0.5641,-0.0019,0.0019,0.5641,2.5928,-1.4067,-1.4095,2.4800,1.9935,1.9938,-1.9977,-1.9971
3.00,0.0423,0.1073,0.5862,-0.0019,0.0019,0.5862,2.6149,-1.3847,-1.3875,2.5021,1.9935,1.9938,-1.9978,-1.9971
3.10,0.0423,0.1116,0.6082,-0.0019,0.0019,0.6082,2.6369,-1.3626,-1.3654,2.5241,1.9935,1.9938,-1.9978,-1.9971
3.20,0.0423,0.1158,0.6303,-0.0019,0.0019,0.6302,2.6589,-1.3406,-1.3434,2.5461,1.9935,1.9938,-1.9978,-1.9971
3.30,0.0423,0.1201,0.6523,-0.0019,0.0019,0.6522,2.6809,-1.3186,-1.3215,2.5681,1.9935,1.9938,-1.9978,-1.9971
3.40,0.0423,0.1243,0.6743,-0.0019,0.0019,0.6742,2.7030,-1.2966,-1.2994,2.5902,1.9935,1.9938,-1.9977,-1.9971
3.50,0.0423,0.1285,0.6963,-0.0019,0.0019,0.6963,2.7250,-1.2746,-1.2774,2.6122,1.9935,1.9938,-1.9977,-1.9972
