t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0000,-1.9999,-2.0000,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0001,0.0000,0.0010,-0.0000,0.0000,0.0010,2.0009,-1.9989,-1.9990,2.0012,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0003,0.0000,0.0105,-0.0000,0.0000,0.0105,2.0100,-1.9893,-1.9896,2.0111,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0006,0.0001,0.0296,-0.0000,0.0000,0.0296,2.0288,-1.9701,-1.9706,2.0306,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0006,0.0001,0.0515,0.0000,0.0000,0.0514,2.0506,-1.9483,-1.9488,2.0523,1.9999,1.9999,-1.9999,-1.9999
0.50,0.0007,0.0002,0.0734,0.0000,0.0000,0.0734,2.0726,-1.9263,-1.9269,2.0743,1.9996,1.9996,-1.9996,-1.9995
0.60,0.0010,0.0003,0.0952,0.0000,0.0000,0.0952,2.0945,-1.9045,-1.9051,2.0961,1.9992,1.9992,-1.9992,-1.9991
0.70,0.0014,0.0004,0.1173,0.0000,0.0000,0.1172,2.1165,-1.8825,-1.8830,2.1181,1.9987,1.9987,-1.9987,-1.9986
0.80,0.0019,0.0006,0.1393,0.0000,0.0000,0.1392,2.1385,-1.8605,-1.8610,2.1401,1.9982,1.9982,-1.9982,-1.9981
0.90,0.0024,0.0008,0.1611,0.0000,0.0000,0.1611,2.1604,-1.8386,-1.8391,2.1620,1.9977,1.9977,-1.9977,-1.9975
1.00,0.0029,0.0011,0.1834,0.0000,0.0000,0.1833,2.1826,-1.8164,-1.8169,2.1842,1.9972,1.9972,-1.9973,-1.9970
1.10,0.0033,0.0014,0.2055,0.0000,0.0000,0.2054,2.2047,-1.7944,-1.7948,2.2063,1.9967,1.9968,-1.9968,-1.9965
1.20,0.0037,0.0017,0.2275,0.0000,0.0000,0.2275,2.2267,-1.7723,-1.7727,2.2284,1.9963,1.9964,-1.9964,-1.9961
1.30,0.0041,0.0021,0.2495,0.0000,0.0000,0.2495,2.2487,-1.7503,-1.7507,2.2504,1.9959,1.9961,-1.9961,-1.9958
1.40,0.0043,0.0025,0.2715,0.0000,0.0000,0.2715,2.2707,-1.7283,-1.7287,2.2724,1.9956,1.9958,-1.9958,-1.9955
1.50,0.0046,0.0030,0.2936,0.0000,0.0000,0.2935,2.2927,-1.7062,-1.7066,2.2944,1.9954,1.9956,-1.9956,-1.9953
1.60,0.0047,0.0034,0.3156,0.0000,0.0000,0.3155,2.3147,-1.6842,-1.6846,2.3164,1.9952,1.9955,-1.9954,-1.9951
1.70,0.0048,0.0039,0.3376,0.0000,0.0000,0.3375,2.3367,-1.6622,-1.6626,2.3385,1.9951,1.9954,-1.9953,-1.9950
1.80,0.0049,0.0044,0.3596,0.0000,0.0000,0.3595,2.3587,-1.6402,-1.6406,2.3605,1.9950,1.9953,-1.9953,-1.9949
1.90,0.0050,0.0049,0.3816,0.0000,0.0000,0.3816,2.3807,-1.6182,-1.6186,2.3825,1.9950,1.9953,-1.9952,-1.9949
2.00,0.0050,0.0054,0.4036,0.0000,0.0000,0.4035,2.4027,-1.5962,-1.5967,2.4045,1.9950,1.9953,-1.9952,-1.9949
2.10,0.0049,0.0059,0.4256,0.0000,0.0000,0.4255,2.4247,-1.5742,-1.5747,2.4264,1.9950,1.9953,-1.9952,-1.9949
2.20,0.0049,0.0064,0.4475,0.0000,0.0000,0.4475,2.4466,-1.5522,-1.5528,2.4484,1.9950,1.9953,-1.9953,-1.9949
2.30,0.0049,0.0069,0.4695,0.0000,0.0000,0.4695,2.4686,-1.5302,-1.5307,2.4704,1.9950,1.9954,-1.9953,-1.9950
2.40,0.0048,0.0074,0.4913,0.0000,0.0000,0.4912,2.4904,-1.5085,-1.5090,2.4921,1.9951,1.9954,-1.9953,-1.9950
2.50,0.0048,0.0078,0.5133,0.0000,0.0000,0.5132,2.5124,-1.4865,-1.4870,2.5141,1.9951,1.9955,-1.9954,-1.9951
2.60,0.0047,0.0083,0.5353,0.0000,0.0000,0.5352,2.5344,-1.4645,-1.4649,2.5361,1.9952,1.9955,-1.9954,-1.9951
2.70,0.0047,0.0088,0.5573,0.0000,0.0000,0.5572,2.5564,-1.4425,-1.4430,2.5581,1.9952,1.9956,-1.9955,-1.9952
2.80,0.0046,0.0092,0.5792,0.0000,0.0000,0.5792,2.5784,-1.4206,-1.4210,2.5801,1.9953,1.9956,-1.9955,-1.9952
2.90,0.0046,0.0097,0.6013,0.0000,0.0000,0.6012,2.6004,-1.3985,-1.3989,2.6022,1.9953,1.9957,-1.9956,-1.9953
3.00,0.0046,0.0102,0.6232,0.0000,0.0000,0.6232,2.6224,-1.3766,-1.3770,2.6241,1.9954,1.9957,-1.9956,-1.9953
3.10,0.0045,0.0106,0.6453,0.0000,0.0000,0.6452,2.6444,-1.3546,-1.3549,2.6462,1.9954,1.9957,-1.9956,-1.9953
3.20,0.0045,0.0111,0.6671,0.0000,0.0000,0.6670,2.6662,-1.3328,-1.3331,2.6680,1.9954,1.9957,-1.9956,-1.9954
3.30,0.0045,0.0115,0.6891,0.0000,0.0000,0.6890,2.6882,-1.3107,-1.3111,2.6900,1.9954,1.9957,-1.9957,-1.9954
3.40,0.0045,0.0120,0.7112,0.0000,0.0000,0.7111,2.7103,-1.2886,-1.2890,2.7121,1.9954,1.9957,-1.9957,-1.9954
3.50,0.0045,0.0124,0.7333,0.0000,0.0000,0.7332,2.7324,-1.2665,-1.2670,2.7341,1.9954,1.9958,-1.9957,-1.9954
3.60,0.0045,0.0129,0.7553,0.0000,0.0000,0.7552,2.7544,-1.2445,-1.2449,2.7562,1.9954,1.9958,-1.9957,-1.9954
3.70,0.0045,0.0133,0.7773,0.0000,0.0000,0.7772,2.7764,-1.2225,-1.2230,2.7781,1.9954,1.9957,-1.9957,-1.9954
3.80,0.0045,0.0138,0.7993,0.0000,0.0000,0.7992,2.7984,-1.2005,-1.2009,2.8001,1.9954,1.9957,-1.9957,-1.9954
3.90,0.0045,0.0142,0.8213,0.0000,0.0000,0.8213,2.8204,-1.1785,-1.1789,2.8222,1.9954,1.9957,-1.9957,-1.9954
4.00,0.0045,0.0147,0.8433,0.0000,0.0000,0.8432,2.8424,-1.1565,-1.1569,2.8442,1.9954,1.9957,-1.9957,-1.9954
4.10,0.0045,0.0151,0.8653,0.0000,0.0000,0.8652,2.8644,-1.1345,-1.1349,2.8662,1.9954,1.9957,-1.9957,-1.9954
4.20,0.0045,0.0156,0.8873,0.0000,0.0000,0.8872,2.8864,-1.1125,-1.1129,2.8882,1.9954,1.9957,-1.9957,-1.9954
4.30,0.0045,0.0160,0.9093,0.0000,0.0000,0.9092,2.9084,-1.0905,-1.0909,2.9102,1.9954,1.9957,-1.9956,-1.9953
4.40,0.0045,0.0165,0.9313,0.0000,0.0000,0.9312,2.9304,-1.0685,-1.0690,2.9322,1.9954,1.9957,-1.9956,-1.9953
4.50,0.0045,0.0169,0.9533,0.0000,0.0000,0.9532,2.9524,-1.0465,-1.0470,2.9541,1.9954,1.9957,-1.9956,-1.9953
4.60,0.0045,0.0174,0.9752,0.0000,0.0000,0.9752,2.9744,-1.0246,-1.0250,2.9761,1.9954,1.9957,-1.9956,-1.9953
4.70,0.0045,0.0178,0.9971,0.0000,0.0000,0.9971,2.9963,-1.0027,-1.0031,2.9980,1.9954,1.9957,-1.9956,-1.9953
4.80,0.0045,0.0183,1.0191,0.0000,0.0000,1.0190,3.0182,-0.9807,-0.9811,3.0200,1.9954,1.9957,-1.9956,-1.9953
4.90,0.0046,0.0187,1.0412,0.0000,0.0000,1.0412,3.0403,-0.9585,-0.9590,3.0421,1.9954,1.9957,-1.9956,-1.9953
5.00,0.0046,0.0192,1.0631,0.0000,0.0000,1.0631,3.0622,-0.9366,-0.9371,3.0640,1.9954,1.9957,-1.9956,-1.9953
5.10,0.0046,0.0196,1.0851,0.0000,0.0000,1.0851,3.0842,-0.9147,-0.9151,3.0860,1.9954,1.9957,-1.9956,-1.9953
5.20,0.0046,0.0201,1.1071,0.0000,0.0000,1.1070,3.1062,-0.8927,-0.8931,3.1080,1.9954,1.9957,-1.9956,-1.9953
5.30,0.0046,0.0206,1.1292,0.0000,0.0000,1.1291,3.1283,-0.8706,-0.8711,3.1300,1.9954,1.9957,-1.9956,-1.9953
5.40,0.0046,0.0210,1.1511,0.0000,0.0000,1.1510,3.1502,-0.8487,-0.8491,3.1520,1.9954,1.9957,-1.9956,-1.9953
5.50,0.0046,0.0215,1.1732,0.0000,0.0000,1.1731,3.1723,-0.8266,-0.8271,3.1740,1.9954,1.9957,-1.9956,-1.9953
5.60,0.0046,0.0219,1.1951,0.0000,0.0000,1.1950,3.1942,-0.8047,-0.8051,3.1960,1.9954,1.9957,-1.9956,-1.9953
5.70,0.0046,0.0224,1.2171,0.0000,0.0000,1.2171,3.2162,-0.7827,-0.7831,3.2180,1.9954,1.9957,-1.9956,-1.9953
5.80,0.0046,0.0228,1.2391,0.0000,0.0000,1.2391,3.2382,-0.7607,-0.7611,3.2400,1.9954,1.9957,-1.9956,-1.9953
5.90,0.0046,0.0233,1.2612,0.0000,0.0000,1.2611,3.2603,-0.7386,-0.7390,3.2621,1.9954,1.9957,-1.9956,-1.9953
6.00,0.0046,0.0238,1.2831,0.0000,0.0000,1.2831,3.2822,-0.7167,-0.7171,3.2840,1.9954,1.9957,-1.9956,-1.9953
6.10,0.0046,0.0242,1.3051,0.0000,0.0000,1.3051,3.3043,-0.6946,-0.6951,3.3060,1.9954,1.9957,-1.9956,-1.9953
6.20,0.0046,0.0247,1.3272,0.0000,0.0000,1.3271,3.3263,-0.6726,-0.6731,3.3280,1.9953,1.9957,-1.9956,-1.9953
6.30,0.0046,0.0251,1.3492,0.0000,0.0000,1.3491,3.3483,-0.6506,-0.6510,3.3501,1.9953,1.9957,-1.9956,-1.9953
6.40,0.0046,0.0256,1.3711,0.0000,0.0000,1.3711,3.3703,-0.6286,-0.6291,3.3720,1.9953,1.9957,-1.9956,-1.9953
6.50,0.0046,0.0260,1.3931,0.0000,0.0000,1.3931,3.3923,-0.6066,-0.6071,3.3940,1.9953,1.9957,-1.9956,-1.9953
6.60,0.0046,0.0265,1.4151,0.0000,0.0000,1.4151,3.4142,-0.5847,-0.5851,3.4160,1.9953,1.9957,-1.9956,-1.9953
6.70,0.0046,0.0270,1.4371,0.0000,0.0000,1.4371,3.4363,-0.5626,-0.5631,3.4380,1.9953,1.9956,-1.9956,-1.9953
6.80,0.0046,0.0274,1.4591,0.0000,0.0000,1.4591,3.4582,-0.5407,-0.5411,3.4600,1.9953,1.9956,-1.9956,-1.9953
6.90,0.0046,0.0279,1.4811,0.0000,0.0000,1.4810,3.4802,-0.5187,-0.5191,3.4820,1.9953,1.9956,-1.9956,-1.9953
7.00,0.0046,0.0283,1.5031,0.0000,0.0000,1.5031,3.5023,-0.4966,-0.4971,3.5040,1.9953,1.9956,-1.9956,-1.9953
7.10,0.0046,0.0288,1.5251,0.0000,0.0000,1.5251,3.5242,-0.4747,-0.4751,3.5260,1.9953,1.9956,-1.9956,-1.9953
7.20,0.0046,0.0292,1.5471,0.0000,0.0000,1.5471,3.5462,-0.4527,-0.4531,3.5480,1.9953,1.9956,-1.9956,-1.9953
7.30,0.0046,0.0297,1.5691,0.0000,0.0000,1.5691,3.5682,-0.4307,-0.4311,3.5700,1.9953,1.9956,-1.9956,-1.9953
7.40,0.0046,0.0302,1.5911,0.0000,0.0000,1.5911,3.5902,-0.4087,-0.4091,3.5920,1.9953,1.9956,-1.9956,-1.9953
7.50,0.0046,0.0306,1.6131,0.0000,0.0000,1.6131,3.6122,-0.3867,-0.3871,3.6140,1.9953,1.9956,-1.9956,-1.9953
7.60,0.0046,0.0311,1.6351,0.0000,0.0000,1.6350,3.6342,-0.3647,-0.3651,3.6360,1.9953,1.9956,-1.9956,-1.9953
7.70,0.0046,0.0315,1.6571,0.0000,0.0000,1.6570,3.6562,-0.3427,-0.3431,3.6580,1.9953,1.9956,-1.9956,-1.9953
7.80,0.0046,0.0320,1.6791,0.0000,0.0000,1.6790,3.6782,-0.3207,-0.3212,3.6800,1.9953,1.9956,-1.9956,-1.9953
7.90,0.0046,0.0325,1.7011,0.0000,0.0000,1.7010,3.7002,-0.2987,-0.2991,3.7020,1.9953,1.9956,-1.9956,-1.9953
8.00,0.0046,0.0329,1.7231,0.0000,0.0000,1.7230,3.7222,-0.2767,-0.2772,3.7239,1.9953,1.9956,-1.9956,-1.9953
8.10,0.0046,0.0334,1.7451,0.0000,0.0000,1.7450,3.7442,-0.2547,-0.2551,3.7459,1.9953,1.9956,-1.9956,-1.9953
8.20,0.0046,0.0338,1.7671,0.0000,0.0000,1.7670,3.7662,-0.2327,-0.2331,3.7679,1.9953,1.9956,-1.9956,-1.9953
8.30,0.0046,0.0343,1.7891,0.0000,0.0000,1.7890,3.7882,-0.2107,-0.2112,3.7899,1.9953,1.9956,-1.9956,-1.9953
8.40,0.0046,0.0348,1.8110,0.0000,0.0000,1.8110,3.8101,-0.1888,-0.1892,3.8119,1.9953,1.9956,-1.9956,-1.9953
8.50,0.0046,0.0352,1.8330,0.0000,0.0000,1.8329,3.8321,-0.1668,-0.1673,3.8339,1.9953,1.9956,-1.9956,-1.9952
8.60,0.0046,0.0357,1.8551,0.0000,0.0000,1.8550,3.8542,-0.1447,-0.1452,3.8559,1.9953,1.9956,-1.9956,-1.9952
8.70,0.0046,0.0361,1.8770,0.0000,0.0000,1.8770,3.8762,-0.1227,-0.1232,3.8779,1.9953,1.9956,-1.9956,-1.9952
8.80,0.0046,0.0366,1.8991,0.0000,0.0000,1.8990,3.8982,-0.1007,-0.1012,3.8999,1.9953,1.9956,-1.9956,-1.9952
8.90,0.0046,0.0371,1.9210,0.0000,0.0000,1.9210,3.9201,-0.0788,-0.0792,3.9219,1.9953,1.9956,-1.9956,-1.9952
9.00,0.0046,0.0375,1.9430,0.0000,0.0000,1.9430,3.9421,-0.0568,-0.0572,3.9439,1.9953,1.9956,-1.9956,-1.9952
9.10,0.0046,0.0380,1.9650,0.0000,0.0000,1.9650,3.9642,-0.0347,-0.0352,3.9659,1.9953,1.9956,-1.9956,-1.9952
9.20,0.0046,0.0385,1.9870,0.0000,0.0000,1.9870,3.9861,-0.0128,-0.0132,3.9879,1.9953,1.9956,-1.9956,-1.9952
9.30,0.0046,0.0389,2.0090,0.0000,0.0000,2.0090,4.0081,0.0093,0.0088,4.0099,1.9953,1.9956,-1.9955,-1.9952
9.40,0.0046,0.0394,2.0310,0.0000,0.0000,2.0310,4.0302,0.0313,0.0308,4.0319,1.9953,1.9956,-1.9955,-1.9952
9.50,0.0046,0.0398,2.0530,0.0000,0.0000,2.0530,4.0521,0.0532,0.0528,4.0539,1.9953,1.9956,-1.9955,-1.9952
9.60,0.0046,0.0403,2.0750,0.0000,0.0000,2.0750,4.0741,0.0752,0.0748,4.0759,1.9953,1.9956,-1.9955,-1.9952
9.70,0.0046,0.0408,2.0970,0.0000,0.0000,2.0970,4.0962,0.0973,0.0968,4.0979,1.9953,1.9956,-1.9955,-1.9952
9.80,0.0046,0.0412,2.1190,0.0000,0.0000,2.1190,4.1181,0.1192,0.1188,4.1199,1.9953,1.9956,-1.9955,-1.9952
9.90,0.0046,0.0417,2.1410,0.0000,0.0000,2.1410,4.1401,0.1412,0.1408,4.1419,1.9953,1.9956,-1.9955,-1.9952
10.00,0.0046,0.0422,2.1630,0.0000,0.0000,2.1629,4.1621,0.1632,0.1628,4.1639,1.9953,1.9956,-1.9955,-1.9952
10.10,0.0046,0.0426,2.1849,0.0000,0.0000,2.1848,4.1840,0.1851,0.1847,4.1858,1.9953,1.9956,-1.9955,-1.9952
10.20,0.0046,0.0431,2.2069,0.0000,0.0000,2.2069,4.2061,0.2072,0.2067,4.2078,1.9953,1.9956,-1.9955,-1.9952
10.30,0.0046,0.0435,2.2290,0.0000,0.0000,2.2289,4.2281,0.2292,0.2288,4.2298,1.9953,1.9956,-1.9955,-1.9952
10.40,0.0046,0.0440,2.2509,0.0000,0.0000,2.2509,4.2501,0.2512,0.2507,4.2518,1.9953,1.9956,-1.9955,-1.9952
10.50,0.0046,0.0445,2.2730,0.0000,0.0000,2.2729,4.2721,0.2732,0.2727,4.2739,1.9953,1.9956,-1.9955,-1.9952
10.60,0.0046,0.0449,2.2950,0.0000,0.0000,2.2949,4.2941,0.2952,0.2947,4.2959,1.9953,1.9956,-1.9955,-1.9952
10.70,0.0046,0.0454,2.3170,0.0000,0.0000,2.3169,4.3161,0.3172,0.3168,4.3179,1.9953,1.9956,-1.9955,-1.9952
10.80,0.0046,0.0459,2.3390,0.0000,0.0000,2.3389,4.3381,0.3392,0.3388,4.3398,1.9953,1.9956,-1.9955,-1.9952
10.90,0.0047,0.0463,2.3610,0.0000,0.0000,2.3609,4.3601,0.3612,0.3607,4.3618,1.9953,1.9956,-1.9955,-1.9952
11.00,0.0047,0.0468,2.3830,0.0000,0.0000,2.3829,4.3821,0.3832,0.3827,4.3838,1.9953,1.9956,-1.9955,-1.9952
11.10,0.0047,0.0473,2.4049,0.0000,0.0000,2.4049,4.4040,0.4051,0.4047,4.4058,1.9953,1.9956,-1.9955,-1.9952
11.20,0.0047,0.0477,2.4269,0.0000,0.0000,2.4268,4.4260,0.4271,0.4266,4.4278,1.9953,1.9956,-1.9955,-1.9952
11.30,0.0047,0.0482,2.4489,0.0000,0.0000,2.4488,4.4480,0.4491,0.4487,4.4497,1.9953,1.9956,-1.9955,-1.9952
11.40,0.0047,0.0487,2.4709,0.0000,0.0000,2.4709,4.4700,0.4712,0.4707,4.4718,1.9952,1.9956,-1.9955,-1.9952
11.50,0.0047,0.0491,2.4929,0.0000,0.0000,2.4928,4.4920,0.4931,0.4927,4.4937,1.9952,1.9956,-1.9955,-1.9952
11.60,0.0047,0.0496,2.5149,0.0000,0.0000,2.5149,4.5141,0.5152,0.5147,4.5158,1.9952,1.9956,-1.9955,-1.9952
11.70,0.0047,0.0501,2.5369,0.0000,0.0000,2.5369,4.5361,0.5372,0.5367,4.5378,1.9952,1.9956,-1.9955,-1.9952
11.80,0.0047,0.0505,2.5589,0.0000,0.0000,2.5589,4.5581,0.5592,0.5587,4.5598,1.9952,1.9956,-1.9955,-1.9952
11.90,0.0047,0.0510,2.5809,0.0000,0.0000,2.5809,4.5800,0.5811,0.5807,4.5818,1.9952,1.9956,-1.9955,-1.9952
12.00,0.0047,0.0515,2.6029,0.0000,0.0000,2.6029,4.6020,0.6031,0.6027,4.6038,1.9952,1.9956,-1.9955,-1.9952
12.10,0.0047,0.0519,2.6249,0.0000,0.0000,2.6248,4.6240,0.6251,0.6247,4.6257,1.9952,1.9956,-1.9955,-1.9952
12.20,0.0047,0.0524,2.6469,0.0000,0.0000,2.6468,4.6460,0.6471,0.6466,4.6477,1.9952,1.9956,-1.9955,-1.9952
