t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0000,-1.9999,-1.9999,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0002,0.0000,0.0024,-0.0000,0.0000,0.0024,2.0021,-1.9975,-1.9977,2.0028,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0005,0.0001,0.0142,-0.0000,0.0000,0.0142,2.0135,-1.9855,-1.9861,2.0150,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0007,0.0001,0.0347,-0.0000,0.0000,0.0346,2.0337,-1.9650,-1.9657,2.0357,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0007,0.0002,0.0567,0.0000,0.0000,0.0566,2.0557,-1.9430,-1.9437,2.0577,1.9998,1.9998,-1.9998,-1.9998
0.50,0.0009,0.0003,0.0787,0.0000,0.0000,0.0786,2.0777,-1.9210,-1.9217,2.0797,1.9995,1.9995,-1.9995,-1.9995
0.60,0.0012,0.0004,0.1006,0.0000,0.0000,0.1005,2.0997,-1.8991,-1.8998,2.1016,1.9990,1.9991,-1.9991,-1.9990
0.70,0.0016,0.0005,0.1226,0.0000,0.0000,0.1225,2.1217,-1.8771,-1.8779,2.1235,1.9985,1.9986,-1.9986,-1.9985
0.80,0.0021,0.0007,0.1443,0.0000,0.0000,0.1442,2.1433,-1.8554,-1.8561,2.1453,1.9980,1.9981,-1.9981,-1.9980
0.90,0.0026,0.0009,0.1662,0.0000,0.0000,0.1662,2.1653,-1.8335,-1.8342,2.1672,1.9975,1.9976,-1.9976,-1.9974
1.00,0.0030,0.0012,0.1883,0.0000,0.0000,0.1883,2.1874,-1.8113,-1.8121,2.1893,1.9970,1.9971,-1.9972,-1.9969
1.10,0.0035,0.0015,0.2105,0.0000,0.0000,0.2104,2.2095,-1.7892,-1.7900,2.2115,1.9965,1.9967,-1.9967,-1.9965
1.20,0.0038,0.0019,0.2325,0.0000,0.0000,0.2324,2.2315,-1.7672,-1.7679,2.2335,1.9961,1.9963,-1.9964,-1.9961
1.30,0.0042,0.0023,0.2544,0.0000,0.0000,0.2544,2.2535,-1.7452,-1.7459,2.2554,1.9958,1.9960,-1.9960,-1.9957
1.40,0.0044,0.0027,0.2766,0.0000,0.0000,0.2765,2.2756,-1.7231,-1.7238,2.2776,1.9955,1.9958,-1.9958,-1.9955
1.50,0.0046,0.0032,0.2986,0.0000,0.0000,0.2985,2.2976,-1.7011,-1.7018,2.2996,1.9953,1.9956,-1.9956,-1.9953
1.60,0.0048,0.0036,0.3205,0.0000,0.0000,0.3204,2.3195,-1.6792,-1.6799,2.3215,1.9951,1.9954,-1.9954,-1.9951
1.70,0.0049,0.0041,0.3425,0.0000,0.0000,0.3425,2.3416,-1.6571,-1.6578,2.3435,1.9950,1.9953,-1.9953,-1.9950
1.80,0.0049,0.0046,0.3646,0.0000,0.0000,0.3646,2.3636,-1.6351,-1.6357,2.3656,1.9950,1.9953,-1.9953,-1.9949
1.90,0.0050,0.0051,0.3865,0.0000,0.0000,0.3864,2.3855,-1.6132,-1.6138,2.3875,1.9949,1.9953,-1.9952,-1.9949
2.00,0.0050,0.0056,0.4085,0.0000,0.0000,0.4085,2.4075,-1.5911,-1.5918,2.4095,1.9949,1.9953,-1.9952,-1.9949
2.10,0.0050,0.0061,0.4304,0.0000,0.0000,0.4304,2.4294,-1.5692,-1.5699,2.4314,1.9950,1.9953,-1.9953,-1.9949
2.20,0.0049,0.0066,0.4524,0.0000,0.0000,0.4523,2.4514,-1.5473,-1.5479,2.4534,1.9950,1.9953,-1.9953,-1.9950
2.30,0.0049,0.0071,0.4744,0.0000,0.0000,0.4743,2.4734,-1.5253,-1.5259,2.4754,1.9950,1.9954,-1.9953,-1.9950
2.40,0.0048,0.0076,0.4963,0.0000,0.0000,0.4962,2.4953,-1.5034,-1.5041,2.4973,1.9951,1.9954,-1.9954,-1.9951
2.50,0.0048,0.0080,0.5183,0.0000,0.0000,0.5182,2.5173,-1.4814,-1.4821,2.5193,1.9951,1.9955,-1.9954,-1.9951
