t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0000,-1.9999,-1.9999,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0007,0.0000,0.0021,-0.0000,0.0000,0.0020,2.0035,-1.9986,-1.9985,2.0017,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0018,0.0002,0.0131,-0.0000,0.0000,0.0131,2.0168,-1.9884,-1.9882,2.0123,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0024,0.0004,0.0331,-0.0000,0.0000,0.0330,2.0378,-1.9690,-1.9686,2.0321,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0024,0.0006,0.0550,-0.0000,0.0000,0.0550,2.0598,-1.9470,-1.9466,2.0540,1.9998,1.9999,-1.9999,-1.9998
0.50,0.0025,0.0009,0.0771,-0.0000,0.0000,0.0770,2.0819,-1.9250,-1.9246,2.0760,1.9994,1.9996,-1.9996,-1.9995
0.60,0.0026,0.0011,0.0991,-0.0000,0.0000,0.0990,2.1039,-1.9030,-1.9027,2.0980,1.9989,1.9992,-1.9992,-1.9991
0.70,0.0029,0.0014,0.1210,-0.0001,0.0001,0.1210,2.1258,-1.8810,-1.8807,2.1200,1.9984,1.9987,-1.9987,-1.9986
0.80,0.0032,0.0017,0.1430,-0.0001,0.0001,0.1429,2.1478,-1.8591,-1.8588,2.1419,1.9978,1.9982,-1.9982,-1.9981
0.90,0.0035,0.0020,0.1649,-0.0001,0.0001,0.1648,2.1697,-1.8372,-1.8369,2.1638,1.9973,1.9977,-1.9977,-1.9976
1.00,0.0039,0.0024,0.1868,-0.0001,0.0001,0.1868,2.1916,-1.8152,-1.8149,2.1858,1.9968,1.9972,-1.9973,-1.9971
1.10,0.0043,0.0028,0.2087,-0.0001,0.0001,0.2086,2.2135,-1.7933,-1.7930,2.2077,1.9963,1.9968,-1.9968,-1.9966
1.20,0.0046,0.0032,0.2306,-0.0001,0.0001,0.2306,2.2354,-1.7714,-1.7711,2.2296,1.9959,1.9964,-1.9965,-1.9962
