t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0000,-1.9999,-1.9999,2.0000,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0002,0.0000,0.0021,-0.0000,0.0000,0.0021,2.0020,-1.9976,-1.9978,2.0019,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0004,0.0000,0.0135,-0.0000,0.0000,0.0134,2.0132,-1.9860,-1.9863,2.0130,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0005,0.0001,0.0336,-0.0000,0.0000,0.0335,2.0332,-1.9657,-1.9662,2.0330,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0005,0.0001,0.0556,-0.0000,0.0000,0.0555,2.0552,-1.9436,-1.9442,2.0550,1.9998,1.9998,-1.9998,-1.9998
0.50,0.0007,0.0002,0.0776,-0.0000,0.0000,0.0776,2.0773,-1.9216,-1.9222,2.0770,1.9995,1.9995,-1.9995,-1.9995
0.60,0.0011,0.0003,0.0996,-0.0000,0.0000,0.0996,2.0993,-1.8996,-1.9002,2.0990,1.9990,1.9991,-1.9991,-1.9991
0.70,0.0015,0.0004,0.1216,-0.0000,0.0000,0.1216,2.1213,-1.8776,-1.8782,2.1210,1.9985,1.9986,-1.9986,-1.9986
0.80,0.0020,0.0006,0.1436,-0.0000,0.0000,0.1435,2.1432,-1.8556,-1.8563,2.1430,1.9980,1.9981,-1.9981,-1.9980
0.90,0.0025,0.0008,0.1655,-0.0000,0.0000,0.1654,2.1651,-1.8337,-1.8343,2.1649,1.9975,1.9976,-1.9976,-1.9975
1.00,0.0030,0.0011,0.1874,-0.0000,0.0000,0.1874,2.1871,-1.8118,-1.8124,2.1869,1.9970,1.9971,-1.9971,-1.9970
1.10,0.0034,0.0014,0.2093,-0.0000,0.0000,0.2093,2.2090,-1.7899,-1.7905,2.2087,1.9965,1.9967,-1.9967,-1.9966
1.20,0.0038,0.0018,0.2314,-0.0000,0.0000,0.2313,2.2310,-1.7679,-1.7685,2.2308,1.9961,1.9963,-1.9963,-1.9962
1.30,0.0041,0.0022,0.2533,-0.0000,0.0000,0.2533,2.2530,-1.7459,-1.7465,2.2528,1.9958,1.9960,-1.9960,-1.9958
1.40,0.0044,0.0026,0.2753,-0.0000,0.0000,0.2753,2.2750,-1.7239,-1.7245,2.2747,1.9955,1.9958,-1.9958,-1.9955
1.50,0.0046,0.0030,0.2974,-0.0000,0.0000,0.2973,2.2970,-1.7019,-1.7024,2.2968,1.9953,1.9956,-1.9956,-1.9953
1.60,0.0048,0.0035,0.3195,-0.0000,0.0000,0.3194,2.3191,-1.6798,-1.6803,2.3188,1.9951,1.9954,-1.9954,-1.9951
1.70,0.0049,0.0040,0.3414,-0.0000,0.0000,0.3414,2.3411,-1.6579,-1.6584,2.3408,1.9950,1.9953,-1.9953,-1.9950
1.80,0.0049,0.0045,0.3634,-0.0000,0.0000,0.3633,2.3630,-1.6359,-1.6363,2.3628,1.9949,1.9953,-1.9953,-1.9950
1.90,0.0049,0.0050,0.3855,-0.0000,0.0000,0.3854,2.3851,-1.6138,-1.6142,2.3848,1.9949,1.9952,-1.9953,-1.9949
2.00,0.0049,0.0055,0.4073,-0.0000,0.0000,0.4072,2.4069,-1.5920,-1.5924,2.4067,1.9949,1.9952,-1.9953,-1.9949
2.10,0.0049,0.0060,0.4291,-0.0000,0.0000,0.4291,2.4287,-1.5702,-1.5706,2.4285,1.9949,1.9953,-1.9953,-1.9949
2.20,0.0049,0.0065,0.4511,-0.0000,0.0000,0.4511,2.4507,-1.5482,-1.5486,2.4506,1.9950,1.9953,-1.9953,-1.9950
2.30,0.0048,0.0069,0.4731,-0.0000,0.0000,0.4731,2.4727,-1.5262,-1.5265,2.4726,1.9950,1.9953,-1.9954,-1.9950
2.40,0.0048,0.0074,0.4951,-0.0000,0.0000,0.4951,2.4947,-1.5042,-1.5046,2.4946,1.9951,1.9954,-1.9954,-1.9951
2.50,0.0047,0.0079,0.5171,-0.0000,0.0000,0.5171,2.5167,-1.4822,-1.4826,2.5165,1.9951,1.9954,-1.9955,-1.9951
2.60,0.0047,0.0084,0.5391,-0.0000,0.0000,0.5391,2.5387,-1.4602,-1.4606,2.5385,1.9952,1.9955,-1.9955,-1.9952
