t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0001,-2.0000,-1.9999,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0005,0.0000,0.0015,-0.0000,0.0000,0.0014,2.0019,-1.9994,-1.9982,2.0017,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0015,0.0001,0.0116,-0.0000,0.0000,0.0116,2.0130,-1.9914,-1.9874,2.0123,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0023,0.0003,0.0310,0.0000,0.0000,0.0309,2.0330,-1.9736,-1.9675,2.0321,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0023,0.0005,0.0530,0.0000,0.0000,0.0529,2.0550,-1.9516,-1.9455,2.0540,1.9998,1.9999,-1.9998,-1.9998
0.50,0.0023,0.0008,0.0749,0.0000,0.0000,0.0749,2.0770,-1.9296,-1.9236,2.0760,1.9995,1.9996,-1.9995,-1.9995
0.60,0.0025,0.0010,0.0969,0.0000,0.0000,0.0968,2.0989,-1.9077,-1.9016,2.0980,1.9991,1.9993,-1.9991,-1.9991
0.70,0.0027,0.0013,0.1189,0.0000,0.0000,0.1188,2.1209,-1.8857,-1.8796,2.1199,1.9985,1.9988,-1.9986,-1.9986
0.80,0.0031,0.0016,0.1409,0.0001,0.0001,0.1409,2.1429,-1.8636,-1.8576,2.1420,1.9980,1.9983,-1.9981,-1.9980
0.90,0.0034,0.0019,0.1629,0.0001,0.0001,0.1628,2.1649,-1.8416,-1.8357,2.1640,1.9975,1.9979,-1.9976,-1.9975
1.00,0.0038,0.0023,0.1848,0.0001,0.0001,0.1847,2.1868,-1.8198,-1.8137,2.1859,1.9970,1.9974,-1.9971,-1.9970
1.10,0.0042,0.0027,0.2068,0.0001,0.0001,0.2067,2.2088,-1.7978,-1.7918,2.2078,1.9965,1.9970,-1.9967,-1.9965
1.20,0.0045,0.0031,0.2286,0.0001,0.0001,0.2286,2.2306,-1.7760,-1.7699,2.2297,1.9961,1.9966,-1.9963,-1.9961
1.30,0.0048,0.0036,0.2506,0.0001,0.0001,0.2506,2.2527,-1.7540,-1.7479,2.2517,1.9958,1.9963,-1.9960,-1.9957
1.40,0.0051,0.0041,0.2726,0.0001,0.0001,0.2726,2.2746,-1.7320,-1.7259,2.2737,1.9955,1.9960,-1.9957,-1.9954
1.50,0.0052,0.0046,0.2946,0.0001,0.0001,0.2946,2.2966,-1.7100,-1.7038,2.2957,1.9953,1.9958,-1.9955,-1.9952
1.60,0.0054,0.0051,0.3166,0.0001,0.0001,0.3165,2.3185,-1.6880,-1.6819,2.3176,1.9952,1.9956,-1.9953,-1.9950
1.70,0.0055,0.0056,0.3387,0.0001,0.0001,0.3386,2.3406,-1.6660,-1.6598,2.3397,1.9951,1.9955,-1.9952,-1.9949
1.80,0.0055,0.0062,0.3607,0.0001,0.0001,0.3606,2.3626,-1.6439,-1.6378,2.3618,1.9950,1.9954,-1.9952,-1.9948
1.90,0.0056,0.0067,0.3826,0.0001,0.0001,0.3826,2.3846,-1.6220,-1.6158,2.3837,1.9950,1.9954,-1.9951,-1.9948
2.00,0.0056,0.0073,0.4046,0.0001,0.0001,0.4046,2.4066,-1.6000,-1.5938,2.4057,1.9950,1.9954,-1.9951,-1.9948
2.10,0.0056,0.0079,0.4267,0.0001,0.0001,0.4267,2.4287,-1.5779,-1.5718,2.4278,1.9950,1.9954,-1.9952,-1.9948
2.20,0.0055,0.0084,0.4487,0.0001,0.0001,0.4486,2.4507,-1.5559,-1.5498,2.4498,1.9951,1.9954,-1.9952,-1.9949
2.30,0.0055,0.0090,0.4707,0.0001,0.0001,0.4707,2.4727,-1.5339,-1.5277,2.4719,1.9951,1.9954,-1.9952,-1.9949
2.40,0.0054,0.0095,0.4926,0.0001,0.0001,0.4926,2.4946,-1.5120,-1.5059,2.4937,1.9952,1.9955,-1.9953,-1.9950
2.50,0.0054,0.0101,0.5146,0.0001,0.0001,0.5146,2.5166,-1.4900,-1.4838,2.5157,1.9952,1.9955,-1.9953,-1.9950
2.60,0.0053,0.0106,0.5366,0.0001,0.0001,0.5366,2.5386,-1.4680,-1.4618,2.5378,1.9953,1.9956,-1.9954,-1.9951
2.70,0.0053,0.0111,0.5587,0.0001,0.0001,0.5586,2.5607,-1.4459,-1.4398,2.5598,1.9953,1.9956,-1.9954,-1.9951
