t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,2.0001,-2.0000,-1.9999,2.0000,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0001,2.0001,-1.9999,-1.9999,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0002,0.0000,0.0066,-0.0000,0.0000,0.0065,2.0062,-1.9933,-1.9930,2.0065,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0005,0.0001,0.0230,-0.0000,0.0000,0.0230,2.0222,-1.9768,-1.9762,2.0228,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0005,0.0001,0.0449,0.0000,0.0000,0.0448,2.0440,-1.9549,-1.9543,2.0447,1.9999,1.9999,-1.9999,-1.9999
0.50,0.0006,0.0002,0.0670,0.0000,0.0000,0.0669,2.0661,-1.9328,-1.9322,2.0668,1.9997,1.9997,-1.9997,-1.9997
0.60,0.0009,0.0002,0.0890,0.0000,0.0000,0.0890,2.0882,-1.9107,-1.9102,2.0888,1.9993,1.9993,-1.9993,-1.9993
0.70,0.0013,0.0004,0.1110,0.0000,0.0000,0.1109,2.1102,-1.8888,-1.8882,2.1108,1.9988,1.9989,-1.9988,-1.9988
0.80,0.0018,0.0005,0.1330,0.0000,0.0000,0.1330,2.1322,-1.8667,-1.8662,2.1328,1.9983,1.9984,-1.9984,-1.9983
0.90,0.0023,0.0007,0.1550,0.0000,0.0000,0.1549,2.1541,-1.8448,-1.8442,2.1547,1.9977,1.9979,-1.9979,-1.9977
1.00,0.0028,0.0010,0.1770,0.0000,0.0000,0.1769,2.1762,-1.8227,-1.8222,2.1768,1.9972,1.9974,-1.9974,-1.9972
1.10,0.0032,0.0013,0.1990,0.0000,0.0000,0.1990,2.1982,-1.8007,-1.8002,2.1988,1.9967,1.9969,-1.9969,-1.9967
1.20,0.0036,0.0016,0.2210,0.0000,0.0000,0.2210,2.2202,-1.7787,-1.7782,2.2208,1.9963,1.9965,-1.9965,-1.9963
1.30,0.0040,0.0020,0.2429,0.0000,0.0000,0.2429,2.2421,-1.7568,-1.7562,2.2427,1.9959,1.9962,-1.9962,-1.9959
1.40,0.0043,0.0024,0.2650,0.0000,0.0000,0.2649,2.2641,-1.7348,-1.7342,2.2647,1.9956,1.9959,-1.9959,-1.9956
1.50,0.0045,0.0028,0.2869,0.0000,0.0000,0.2869,2.2861,-1.7128,-1.7122,2.2867,1.9954,1.9957,-1.9956,-1.9954
1.60,0.0047,0.0033,0.3089,0.0000,0.0000,0.3088,2.3080,-1.6909,-1.6903,2.3086,1.9952,1.9955,-1.9955,-1.9952
1.70,0.0048,0.0038,0.3309,0.0000,0.0000,0.3309,2.3300,-1.6689,-1.6682,2.3307,1.9951,1.9954,-1.9953,-1.9950
1.80,0.0049,0.0043,0.3530,0.0000,0.0000,0.3530,2.3521,-1.6468,-1.6461,2.3528,1.9950,1.9953,-1.9953,-1.9950
1.90,0.0050,0.0048,0.3749,0.0000,0.0000,0.3749,2.3740,-1.6249,-1.6242,2.3747,1.9949,1.9953,-1.9952,-1.9949
2.00,0.0050,0.0053,0.3969,0.0000,0.0000,0.3969,2.3960,-1.6029,-1.6021,2.3967,1.9949,1.9953,-1.9952,-1.9949
2.10,0.0050,0.0058,0.4189,0.0000,0.0000,0.4188,2.4180,-1.5809,-1.5802,2.4186,1.9949,1.9953,-1.9952,-1.9949
2.20,0.0049,0.0062,0.4407,0.0000,0.0000,0.4407,2.4398,-1.5591,-1.5584,2.4405,1.9950,1.9953,-1.9953,-1.9949
2.30,0.0049,0.0067,0.4627,0.0000,0.0000,0.4626,2.4618,-1.5371,-1.5364,2.4625,1.9950,1.9953,-1.9953,-1.9950
2.40,0.0048,0.0072,0.4848,0.0000,0.0000,0.4847,2.4839,-1.5150,-1.5143,2.4846,1.9951,1.9954,-1.9953,-1.9950
2.50,0.0048,0.0077,0.5067,0.0000,0.0000,0.5066,2.5058,-1.4931,-1.4925,2.5065,1.9951,1.9954,-1.9954,-1.9951
2.60,0.0047,0.0082,0.5287,0.0000,0.0000,0.5287,2.5279,-1.4710,-1.4704,2.5285,1.9952,1.9955,-1.9955,-1.9951
2.70,0.0047,0.0087,0.5507,0.0000,0.0000,0.5507,2.5498,-1.4491,-1.4484,2.5505,1.9952,1.9955,-1.9955,-1.9952
2.80,0.0046,0.0091,0.5728,0.0000,0.0000,0.5727,2.5719,-1.4270,-1.4264,2.5725,1.9953,1.9956,-1.9956,-1.9952
2.90,0.0046,0.0096,0.5947,0.0000,0.0000,0.5947,2.5939,-1.4051,-1.4044,2.5945,1.9953,1.9956,-1.9956,-1.9953
3.00,0.0046,0.0100,0.6168,0.0000,0.0000,0.6167,2.6159,-1.3830,-1.3824,2.6166,1.9953,1.9956,-1.9956,-1.9953
3.10,0.0045,0.0105,0.6387,0.0000,0.0000,0.6387,2.6378,-1.3611,-1.3604,2.6385,1.9954,1.9957,-1.9957,-1.9953
3.20,0.0045,0.0109,0.6607,0.0000,0.0000,0.6607,2.6598,-1.3391,-1.3384,2.6605,1.9954,1.9957,-1.9957,-1.9954
3.30,0.0045,0.0114,0.6827,0.0000,0.0000,0.6827,2.6818,-1.3171,-1.3164,2.6825,1.9954,1.9957,-1.9957,-1.9954
3.40,0.0045,0.0118,0.7048,0.0000,0.0000,0.7047,2.7039,-1.2950,-1.2943,2.7045,1.9954,1.9957,-1.9957,-1.9954
3.50,0.0045,0.0123,0.7268,0.0000,0.0000,0.7267,2.7259,-1.2730,-1.2723,2.7265,1.9954,1.9957,-1.9957,-1.9954
3.60,0.0045,0.0127,0.7488,0.0000,0.0000,0.7487,2.7479,-1.2510,-1.2503,2.7486,1.9954,1.9957,-1.9957,-1.9954
3.70,0.0045,0.0132,0.7708,0.0000,0.0000,0.7707,2.7699,-1.2290,-1.2283,2.7706,1.9954,1.9957,-1.9957,-1.9954
3.80,0.0045,0.0136,0.7927,0.0000,0.0000,0.7927,2.7918,-1.2071,-1.2064,2.7925,1.9954,1.9957,-1.9957,-1.9954
3.90,0.0045,0.0141,0.8147,0.0000,0.0000,0.8147,2.8138,-1.1850,-1.1844,2.8145,1.9954,1.9957,-1.9957,-1.9954
4.00,0.0045,0.0145,0.8367,0.0000,0.0000,0.8367,2.8359,-1.1630,-1.1624,2.8365,1.9954,1.9957,-1.9957,-1.9954
4.10,0.0045,0.0150,0.8588,0.0000,0.0000,0.8587,2.8579,-1.1410,-1.1404,2.8585,1.9954,1.9957,-1.9957,-1.9954
4.20,0.0045,0.0154,0.8807,0.0000,0.0000,0.8807,2.8799,-1.1190,-1.1184,2.8805,1.9954,1.9957,-1.9957,-1.9954
4.30,0.0045,0.0159,0.9028,0.0000,0.0000,0.9027,2.9019,-1.0970,-1.0964,2.9025,1.9954,1.9957,-1.9957,-1.9954
4.40,0.0045,0.0163,0.9248,0.0000,0.0000,0.9247,2.9239,-1.0750,-1.0743,2.9246,1.9954,1.9957,-1.9957,-1.9954
4.50,0.0045,0.0168,0.9468,0.0000,0.0000,0.9467,2.9459,-1.0530,-1.0524,2.9465,1.9954,1.9957,-1.9957,-1.9954
4.60,0.0045,0.0172,0.9688,0.0000,0.0000,0.9687,2.9679,-1.0310,-1.0303,2.9686,1.9954,1.9957,-1.9956,-1.9953
4.70,0.0045,0.0177,0.9908,0.0000,0.0000,0.9907,2.9899,-1.0090,-1.0084,2.9905,1.9954,1.9957,-1.9956,-1.9953
4.80,0.0045,0.0182,1.0128,0.0000,0.0000,1.0127,3.0119,-0.9870,-0.9864,3.0125,1.9954,1.9957,-1.9956,-1.9953
4.90,0.0046,0.0186,1.0348,0.0000,0.0000,1.0347,3.0339,-0.9650,-0.9644,3.0345,1.9954,1.9957,-1.9956,-1.9953
5.00,0.0046,0.0191,1.0568,0.0000,0.0000,1.0567,3.0559,-0.9430,-0.9424,3.0565,1.9954,1.9957,-1.9956,-1.9953
5.10,0.0046,0.0195,1.0787,0.0000,0.0000,1.0787,3.0779,-0.9210,-0.9204,3.0785,1.9953,1.9957,-1.9956,-1.9953
5.20,0.0046,0.0200,1.1007,0.0000,0.0000,1.1007,3.0999,-0.8990,-0.8984,3.1005,1.9953,1.9956,-1.9956,-1.9953
5.30,0.0046,0.0204,1.1227,0.0000,0.0000,1.1227,3.1218,-0.8771,-0.8764,3.1225,1.9953,1.9956,-1.9956,-1.9953
5.40,0.0046,0.0209,1.1447,0.0000,0.0000,1.1447,3.1438,-0.8551,-0.8544,3.1445,1.9953,1.9956,-1.9956,-1.9953
5.50,0.0046,0.0213,1.1667,0.0000,0.0000,1.1667,3.1658,-0.8331,-0.8324,3.1665,1.9953,1.9956,-1.9956,-1.9953
5.60,0.0046,0.0218,1.1887,0.0000,0.0000,1.1887,3.1878,-0.8111,-0.8104,3.1885,1.9953,1.9956,-1.9956,-1.9953
5.70,0.0046,0.0223,1.2107,0.0000,0.0000,1.2107,3.2098,-0.7891,-0.7884,3.2105,1.9953,1.9956,-1.9956,-1.9953
5.80,0.0046,0.0227,1.2327,0.0000,0.0000,1.2327,3.2318,-0.7671,-0.7664,3.2325,1.9953,1.9956,-1.9956,-1.9953
5.90,0.0046,0.0232,1.2547,0.0000,0.0000,1.2546,3.2538,-0.7451,-0.7444,3.2545,1.9953,1.9956,-1.9956,-1.9953
6.00,0.0046,0.0236,1.2767,0.0000,0.0000,1.2766,3.2758,-0.7231,-0.7224,3.2765,1.9953,1.9956,-1.9956,-1.9953
6.10,0.0046,0.0241,1.2987,0.0000,0.0000,1.2986,3.2978,-0.7011,-0.7005,3.2984,1.9953,1.9956,-1.9956,-1.9953
6.20,0.0046,0.0245,1.3207,0.0000,0.0000,1.3206,3.3198,-0.6791,-0.6784,3.3205,1.9953,1.9956,-1.9956,-1.9953
6.30,0.0046,0.0250,1.3427,0.0000,0.0000,1.3426,3.3418,-0.6571,-0.6564,3.3425,1.9953,1.9956,-1.9956,-1.9953
