t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0024,0.0000,0.0811,-0.0000,0.0000,0.0000,2.0833,-1.9180,-1.9175,2.0764,1.9994,1.9994,-1.9994,-1.9995
0.10,0.0026,0.0002,0.1031,-0.0000,0.0000,0.0221,2.1054,-1.8960,-1.8954,2.0985,1.9989,1.9990,-1.9990,-1.9991
0.20,0.0028,0.0005,0.1251,-0.0001,0.0000,0.0440,2.1273,-1.8740,-1.8734,2.1205,1.9984,1.9985,-1.9985,-1.9986
0.30,0.0032,0.0008,0.1471,-0.0001,0.0000,0.0660,2.1493,-1.8520,-1.8515,2.1425,1.9978,1.9980,-1.9980,-1.9981
0.40,0.0036,0.0012,0.1689,-0.0001,0.0000,0.0879,2.1712,-1.8301,-1.8296,2.1643,1.9973,1.9975,-1.9975,-1.9976
0.50,0.0039,0.0015,0.1911,-0.0001,0.0001,0.1100,2.1933,-1.8080,-1.8075,2.1864,1.9968,1.9970,-1.9971,-1.9971
0.60,0.0043,0.0019,0.2131,-0.0001,0.0001,0.1320,2.2153,-1.7860,-1.7855,2.2085,1.9963,1.9966,-1.9966,-1.9967
0.70,0.0046,0.0024,0.2350,-0.0001,0.0001,0.1539,2.2373,-1.7641,-1.7635,2.2304,1.9959,1.9962,-1.9963,-1.9963
0.80,0.0049,0.0029,0.2568,-0.0001,0.0001,0.1758,2.2591,-1.7422,-1.7417,2.2522,1.9956,1.9959,-1.9960,-1.9960
0.90,0.0051,0.0034,0.2788,-0.0001,0.0001,0.1978,2.2811,-1.7202,-1.7197,2.2742,1.9953,1.9957,-1.9958,-1.9957
1.00,0.0053,0.0039,0.3009,-0.0001,0.0001,0.2198,2.3031,-1.6982,-1.6976,2.2963,1.9951,1.9955,-1.9956,-1.9955
1.10,0.0054,0.0044,0.3228,-0.0001,0.0001,0.2418,2.3250,-1.6763,-1.6756,2.3182,1.9950,1.9953,-1.9955,-1.9953
1.20,0.0055,0.0050,0.3449,-0.0001,0.0001,0.2638,2.3470,-1.6543,-1.6535,2.3403,1.9949,1.9952,-1.9954,-1.9952
1.30,0.0055,0.0055,0.3669,-0.0001,0.0001,0.2858,2.3690,-1.6323,-1.6316,2.3622,1.9948,1.9952,-1.9953,-1.9951
1.40,0.0056,0.0061,0.3889,-0.0001,0.0001,0.3078,2.3910,-1.6103,-1.6096,2.3843,1.9948,1.9951,-1.9953,-1.9951
1.50,0.0056,0.0066,0.4108,-0.0001,0.0001,0.3298,2.4130,-1.5883,-1.5876,2.4062,1.9948,1.9951,-1.9953,-1.9951
1.60,0.0055,0.0072,0.4328,-0.0001,0.0001,0.3518,2.4350,-1.5663,-1.5656,2.4282,1.9948,1.9951,-1.9954,-1.9951
1.70,0.0055,0.0077,0.4548,-0.0001,0.0001,0.3738,2.4570,-1.5443,-1.5436,2.4503,1.9949,1.9952,-1.9954,-1.9951
1.80,0.0055,0.0083,0.4768,-0.0001,0.0001,0.3958,2.4790,-1.5223,-1.5216,2.4722,1.9949,1.9952,-1.9955,-1.9951
1.90,0.0054,0.0088,0.4988,-0.0001,0.0001,0.4177,2.5010,-1.5003,-1.4997,2.4942,1.9950,1.9953,-1.9955,-1.9952
2.00,0.0054,0.0094,0.5208,-0.0001,0.0001,0.4397,2.5230,-1.4783,-1.4777,2.5162,1.9950,1.9953,-1.9956,-1.9952
2.10,0.0053,0.0099,0.5428,-0.0001,0.0001,0.4617,2.5450,-1.4563,-1.4557,2.5382,1.9951,1.9954,-1.9956,-1.9953
2.20,0.0053,0.0104,0.5648,-0.0001,0.0001,0.4837,2.5670,-1.4343,-1.4337,2.5602,1.9951,1.9954,-1.9957,-1.9953
2.30,0.0052,0.0109,0.5868,-0.0001,0.0001,0.5057,2.5890,-1.4123,-1.4117,2.5822,1.9952,1.9955,-1.9957,-1.9954
2.40,0.0052,0.0115,0.6088,-0.0001,0.0001,0.5277,2.6110,-1.3903,-1.3896,2.6042,1.9952,1.9955,-1.9958,-1.9954
2.50,0.0052,0.0120,0.6308,-0.0001,0.0001,0.5497,2.6330,-1.3683,-1.3676,2.6262,1.9952,1.9955,-1.9958,-1.9954
2.60,0.0052,0.0125,0.6528,-0.0001,0.0001,0.5717,2.6550,-1.3463,-1.3456,2.6482,1.9953,1.9956,-1.9958,-1.9955
2.70,0.0051,0.0130,0.6748,-0.0001,0.0001,0.5937,2.6770,-1.3243,-1.3236,2.6702,1.9953,1.9956,-1.9958,-1.9955
2.80,0.0051,0.0135,0.6966,-0.0001,0.0001,0.6156,2.6988,-1.3025,-1.3018,2.6920,1.9953,1.9956,-1.9958,-1.9955
2.90,0.0051,0.0141,0.7187,-0.0001,0.0001,0.6377,2.7209,-1.2804,-1.2797,2.7141,1.9953,1.9956,-1.9958,-1.9955
3.00,0.0051,0.0146,0.7406,-0.0001,0.0001,0.6596,2.7428,-1.2585,-1.2578,2.7360,1.9953,1.9956,-1.9958,-1.9955
3.10,0.0051,0.0151,0.7627,-0.0001,0.0001,0.6816,2.7649,-1.2364,-1.2358,2.7581,1.9953,1.9956,-1.9958,-1.9955
3.20,0.0051,0.0156,0.7848,-0.0001,0.0001,0.7037,2.7870,-1.2143,-1.2137,2.7802,1.9953,1.9956,-1.9958,-1.9955
3.30,0.0051,0.0161,0.8068,-0.0001,0.0001,0.7258,2.8090,-1.1923,-1.1916,2.8022,1.9953,1.9956,-1.9958,-1.9955
3.40,0.0051,0.0166,0.8288,-0.0001,0.0001,0.7478,2.8310,-1.1703,-1.1697,2.8242,1.9953,1.9956,-1.9958,-1.9955
3.50,0.0051,0.0171,0.8508,-0.0001,0.0001,0.7698,2.8530,-1.1483,-1.1476,2.8462,1.9953,1.9956,-1.9958,-1.9955
3.60,0.0052,0.0176,0.8728,-0.0001,0.0001,0.7917,2.8750,-1.1263,-1.1257,2.8682,1.9953,1.9956,-1.9958,-1.9955
3.70,0.0052,0.0182,0.8948,-0.0001,0.0001,0.8138,2.8970,-1.1043,-1.1036,2.8902,1.9953,1.9956,-1.9958,-1.9955
3.80,0.0052,0.0187,0.9168,-0.0001,0.0001,0.8358,2.9190,-1.0823,-1.0816,2.9122,1.9953,1.9956,-1.9958,-1.9955
3.90,0.0052,0.0192,0.9388,-0.0001,0.0001,0.8577,2.9410,-1.0603,-1.0596,2.9342,1.9952,1.9956,-1.9958,-1.9955
4.00,0.0052,0.0197,0.9608,-0.0001,0.0001,0.8797,2.9630,-1.0383,-1.0376,2.9562,1.9952,1.9955,-1.9958,-1.9955
4.10,0.0052,0.0202,0.9828,-0.0001,0.0001,0.9017,2.9850,-1.0163,-1.0157,2.9782,1.9952,1.9955,-1.9958,-1.9955
4.20,0.0052,0.0207,1.0048,-0.0001,0.0001,0.9237,3.0070,-0.9943,-0.9937,3.0002,1.9952,1.9955,-1.9958,-1.9955
4.30,0.0052,0.0213,1.0268,-0.0001,0.0001,0.9457,3.0290,-0.9723,-0.9717,3.0222,1.9952,1.9955,-1.9958,-1.9955
4.40,0.0052,0.0218,1.0488,-0.0001,0.0001,0.9677,3.0510,-0.9503,-0.9497,3.0442,1.9952,1.9955,-1.9958,-1.9955
4.50,0.0052,0.0223,1.0708,-0.0001,0.0001,0.9897,3.0730,-0.9283,-0.9277,3.0662,1.9952,1.9955,-1.9958,-1.9955
