collected_at_iso,block_number,block_timestamp,block_time_s,tx_count,gas_used,gas_limit,gas_used_pct,size_bytes,extra_data_bytes,avg_gas_per_tx
2026-05-19T14:54:02.069368+00:00,147,1779202441,,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:03.078811+00:00,148,1779202443,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:05.094120+00:00,149,1779202445,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:07.110580+00:00,150,1779202447,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:09.125810+00:00,151,1779202449,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:11.141518+00:00,152,1779202451,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:13.156345+00:00,153,1779202453,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:15.171591+00:00,154,1779202455,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:17.187107+00:00,155,1779202457,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:19.202437+00:00,156,1779202459,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:21.216746+00:00,157,1779202461,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:23.231661+00:00,158,1779202463,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:25.253240+00:00,159,1779202465,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:27.268006+00:00,160,1779202467,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:29.283244+00:00,161,1779202469,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:31.302570+00:00,162,1779202471,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:33.317695+00:00,163,1779202473,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:35.332774+00:00,164,1779202475,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:37.348765+00:00,165,1779202477,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:39.362512+00:00,166,1779202479,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:41.376902+00:00,167,1779202481,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:43.391854+00:00,168,1779202483,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:45.408203+00:00,169,1779202485,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:47.423035+00:00,170,1779202487,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:49.438228+00:00,171,1779202489,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:51.452151+00:00,172,1779202491,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:53.468319+00:00,173,1779202493,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:55.482033+00:00,174,1779202495,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:57.496765+00:00,175,1779202497,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:54:59.512358+00:00,176,1779202499,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:01.528093+00:00,177,1779202501,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:03.545489+00:00,178,1779202503,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:05.561347+00:00,179,1779202505,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:07.577090+00:00,180,1779202507,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:09.590360+00:00,181,1779202509,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:11.605041+00:00,182,1779202511,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:13.619551+00:00,183,1779202513,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:15.633078+00:00,184,1779202515,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:17.647121+00:00,185,1779202517,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:19.661460+00:00,186,1779202519,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:21.676240+00:00,187,1779202521,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:23.692668+00:00,188,1779202523,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:25.706136+00:00,189,1779202525,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:27.721796+00:00,190,1779202527,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:29.737628+00:00,191,1779202529,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:31.752756+00:00,192,1779202531,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:33.767025+00:00,193,1779202533,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:35.780280+00:00,194,1779202535,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:37.794371+00:00,195,1779202537,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:39.807536+00:00,196,1779202539,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:41.820747+00:00,197,1779202541,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:43.835153+00:00,198,1779202543,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:45.849547+00:00,199,1779202545,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:47.869273+00:00,200,1779202547,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:49.882608+00:00,201,1779202549,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:51.895909+00:00,202,1779202551,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:53.910147+00:00,203,1779202553,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:55.923102+00:00,204,1779202555,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:57.936535+00:00,205,1779202557,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:55:59.950138+00:00,206,1779202559,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:56:01.964694+00:00,207,1779202561,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:56:03.978904+00:00,208,1779202563,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:56:05.992750+00:00,209,1779202565,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:56:08.006503+00:00,210,1779202567,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:56:10.022505+00:00,211,1779202569,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:56:11.032822+00:00,212,1779202571,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:56:13.049853+00:00,213,1779202573,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:56:15.062899+00:00,214,1779202575,2,0,0,16234336,0.0,839,0,0.0
2026-05-19T14:56:17.076061+00:00,215,1779202577,2,0,0,16234336,0.0,839,0,0.0
