collected_at_iso,block_number,block_timestamp,block_time_s,tx_count,gas_used,gas_limit,gas_used_pct,size_bytes,extra_data_bytes,avg_gas_per_tx
2026-04-25T10:06:01.629263+00:00,179,1777111561,,0,0,16234336,0.0,839,0,0.0
2026-04-25T10:06:03.645329+00:00,180,1777111563,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T10:06:05.660604+00:00,181,1777111565,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T10:06:07.676224+00:00,182,1777111567,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T10:06:09.693423+00:00,183,1777111569,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T10:06:11.708481+00:00,184,1777111571,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T10:06:13.723110+00:00,185,1777111573,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T10:06:15.742013+00:00,186,1777111575,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T10:06:17.762053+00:00,187,1777111577,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T10:06:19.780162+00:00,188,1777111579,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T10:06:21.796041+00:00,189,1777111581,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T10:06:23.814754+00:00,190,1777111583,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T10:06:25.830013+00:00,191,1777111585,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T10:06:27.846235+00:00,192,1777111587,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T10:06:29.861386+00:00,193,1777111589,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T10:06:31.883496+00:00,194,1777111591,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T10:06:33.899582+00:00,195,1777111593,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T10:06:35.915208+00:00,196,1777111595,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T10:06:37.930093+00:00,197,1777111597,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T10:06:39.946071+00:00,198,1777111599,2,0,0,16234336,0.0,839,0,0.0
