collected_at_iso,block_number,block_timestamp,block_time_s,tx_count,gas_used,gas_limit,gas_used_pct,size_bytes,extra_data_bytes,avg_gas_per_tx
2026-04-25T19:56:02.192107+00:00,88,1777146962,,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:56:04.202070+00:00,89,1777146964,2,8,1376640,16234336,8.48,2195,0,172080.0
2026-04-25T19:56:06.210291+00:00,90,1777146966,2,8,567168,16234336,3.494,2307,0,70896.0
2026-04-25T19:56:08.218522+00:00,91,1777146968,2,8,925824,16234336,5.703,2195,0,115728.0
2026-04-25T19:56:10.229467+00:00,92,1777146970,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:56:12.238433+00:00,93,1777146972,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:56:14.252738+00:00,94,1777146974,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:56:16.262400+00:00,95,1777146976,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:56:18.271162+00:00,96,1777146978,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:56:20.280214+00:00,97,1777146980,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:56:22.289936+00:00,98,1777146982,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:56:24.298610+00:00,99,1777146984,2,8,1376640,16234336,8.48,2195,0,172080.0
2026-04-25T19:56:26.309563+00:00,100,1777146986,2,8,567168,16234336,3.494,2307,0,70896.0
2026-04-25T19:56:28.319238+00:00,101,1777146988,2,8,925824,16234336,5.703,2195,0,115728.0
2026-04-25T19:56:30.327850+00:00,102,1777146990,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:56:32.336306+00:00,103,1777146992,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:56:34.344070+00:00,104,1777146994,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:56:36.352924+00:00,105,1777146996,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:56:38.360999+00:00,106,1777146998,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:56:40.369770+00:00,107,1777147000,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:56:42.377270+00:00,108,1777147002,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:56:44.385738+00:00,109,1777147004,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:56:46.395316+00:00,110,1777147006,2,8,1376640,16234336,8.48,2195,0,172080.0
2026-04-25T19:56:48.403370+00:00,111,1777147008,2,8,567168,16234336,3.494,2307,0,70896.0
2026-04-25T19:56:50.411758+00:00,112,1777147010,2,8,925824,16234336,5.703,2195,0,115728.0
2026-04-25T19:56:52.419998+00:00,113,1777147012,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:56:54.428139+00:00,114,1777147014,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:56:56.435954+00:00,115,1777147016,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:56:58.444040+00:00,116,1777147018,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:57:00.452333+00:00,117,1777147020,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:57:02.459916+00:00,118,1777147022,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:57:04.468187+00:00,119,1777147024,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:57:06.479691+00:00,120,1777147026,2,8,1376640,16234336,8.48,2195,0,172080.0
2026-04-25T19:57:08.488327+00:00,121,1777147028,2,8,567168,16234336,3.494,2307,0,70896.0
2026-04-25T19:57:10.496323+00:00,122,1777147030,2,8,925824,16234336,5.703,2194,0,115728.0
2026-04-25T19:57:12.504557+00:00,123,1777147032,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:57:14.512592+00:00,124,1777147034,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:57:16.521058+00:00,125,1777147036,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:57:18.529325+00:00,126,1777147038,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:57:20.536826+00:00,127,1777147040,2,0,0,16234336,0.0,838,0,0.0
2026-04-25T19:57:22.544099+00:00,128,1777147042,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T19:57:24.552052+00:00,129,1777147044,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T19:57:26.560736+00:00,130,1777147046,2,8,1376640,16234336,8.48,2195,0,172080.0
2026-04-25T19:57:28.569683+00:00,131,1777147048,2,8,567168,16234336,3.494,2308,0,70896.0
2026-04-25T19:57:30.578869+00:00,132,1777147050,2,8,925824,16234336,5.703,2196,0,115728.0
2026-04-25T19:57:32.587761+00:00,133,1777147052,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T19:57:34.595810+00:00,134,1777147054,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T19:57:36.604080+00:00,135,1777147056,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T19:57:38.611973+00:00,136,1777147058,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T19:57:40.620066+00:00,137,1777147060,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T19:57:42.627879+00:00,138,1777147062,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T19:57:44.635626+00:00,139,1777147064,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T19:57:46.643978+00:00,140,1777147066,2,8,1376640,16234336,8.48,2196,0,172080.0
2026-04-25T19:57:48.652322+00:00,141,1777147068,2,8,567168,16234336,3.494,2308,0,70896.0
2026-04-25T19:57:50.660376+00:00,142,1777147070,2,8,925824,16234336,5.703,2196,0,115728.0
2026-04-25T19:57:52.668662+00:00,143,1777147072,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T19:57:54.676372+00:00,144,1777147074,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T19:57:56.684576+00:00,145,1777147076,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T19:57:58.692418+00:00,146,1777147078,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T19:58:00.700125+00:00,147,1777147080,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T19:58:02.709227+00:00,148,1777147082,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T19:58:04.717526+00:00,149,1777147084,2,0,0,16234336,0.0,839,0,0.0
