collected_at_iso,block_number,block_timestamp,block_time_s,tx_count,gas_used,gas_limit,gas_used_pct,size_bytes,extra_data_bytes,avg_gas_per_tx
2026-04-27T07:02:54.488682+00:00,320,1777273373,,0,0,16234336,0.0,840,0,0.0
2026-04-27T07:02:55.495153+00:00,321,1777273375,2,0,0,16234336,0.0,840,0,0.0
2026-04-27T07:02:57.510048+00:00,322,1777273377,2,34,15334850,16234336,94.459,6590,0,451025.0
2026-04-27T07:02:59.526481+00:00,323,1777273379,2,45,14594154,16234336,89.897,8690,0,324314.53
2026-04-27T07:03:01.540559+00:00,324,1777273381,2,36,3224712,16234336,19.864,7265,0,89575.33
2026-04-27T07:03:03.553645+00:00,325,1777273383,2,43,3989976,16234336,24.577,8462,0,92790.14
2026-04-27T07:03:05.562745+00:00,326,1777273385,2,28,2971392,16234336,18.303,5673,0,106121.14
2026-04-27T07:03:07.571821+00:00,327,1777273387,2,6,694368,16234336,4.277,1859,0,115728.0
2026-04-27T07:03:09.580038+00:00,328,1777273389,2,0,0,16234336,0.0,840,0,0.0
2026-04-27T07:03:11.588234+00:00,329,1777273391,2,0,0,16234336,0.0,840,0,0.0
2026-04-27T07:03:13.596146+00:00,330,1777273393,2,0,0,16234336,0.0,840,0,0.0
2026-04-27T07:03:15.604365+00:00,331,1777273395,2,0,0,16234336,0.0,840,0,0.0
2026-04-27T07:03:17.615742+00:00,332,1777273397,2,34,15334850,16234336,94.459,6591,0,451025.0
2026-04-27T07:03:19.638018+00:00,333,1777273399,2,47,14735982,16234336,90.77,9060,0,313531.53
2026-04-27T07:03:21.648416+00:00,334,1777273401,2,36,3314364,16234336,20.416,7232,0,92065.67
2026-04-27T07:03:23.659145+00:00,335,1777273403,2,40,3687600,16234336,22.715,7940,0,92190.0
2026-04-27T07:03:25.667786+00:00,336,1777273405,2,28,2926560,16234336,18.027,5689,0,104520.0
2026-04-27T07:03:27.675663+00:00,337,1777273407,2,7,810096,16234336,4.99,2028,0,115728.0
2026-04-27T07:03:29.683871+00:00,338,1777273409,2,0,0,16234336,0.0,840,0,0.0
2026-04-27T07:03:31.692733+00:00,339,1777273411,2,0,0,16234336,0.0,840,0,0.0
2026-04-27T07:03:33.700752+00:00,340,1777273413,2,0,0,16234336,0.0,840,0,0.0
2026-04-27T07:03:35.709106+00:00,341,1777273415,2,0,0,16234336,0.0,840,0,0.0
2026-04-27T07:03:37.728265+00:00,342,1777273417,2,34,15334850,16234336,94.459,6590,0,451025.0
2026-04-27T07:03:39.739423+00:00,343,1777273419,2,45,14594142,16234336,89.897,8687,0,324314.27
2026-04-27T07:03:41.750762+00:00,344,1777273421,2,36,3224724,16234336,19.864,7263,0,89575.67
2026-04-27T07:03:43.761278+00:00,345,1777273423,2,34,3307080,16234336,20.371,6814,0,97267.06
2026-04-27T07:03:45.771820+00:00,346,1777273425,2,28,2612736,16234336,16.094,5800,0,93312.0
2026-04-27T07:03:47.781762+00:00,347,1777273427,2,14,1620192,16234336,9.98,3211,0,115728.0
2026-04-27T07:03:49.789529+00:00,348,1777273429,2,0,0,16234336,0.0,840,0,0.0
2026-04-27T07:03:51.797774+00:00,349,1777273431,2,0,0,16234336,0.0,840,0,0.0
2026-04-27T07:03:53.805172+00:00,350,1777273433,2,0,0,16234336,0.0,840,0,0.0
2026-04-27T07:03:55.812334+00:00,351,1777273435,2,0,0,16234336,0.0,840,0,0.0
2026-04-27T07:03:57.823107+00:00,352,1777273437,2,0,0,16234336,0.0,840,0,0.0
2026-04-27T07:03:59.836456+00:00,353,1777273439,2,34,15334850,16234336,94.459,6591,0,451025.0
2026-04-27T07:04:01.850289+00:00,354,1777273441,2,43,14452362,16234336,89.023,8319,0,336101.44
