t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0001,-2.0000,-1.9999,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0022,0.0001,0.0015,-0.0000,0.0000,0.0015,2.0001,-1.9999,-1.9941,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0061,0.0005,0.0097,-0.0000,0.0000,0.0097,2.0055,-1.9938,-1.9781,2.0053,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0084,0.0013,0.0269,0.0000,0.0000,0.0268,2.0209,-1.9777,-1.9563,2.0205,2.0000,2.0000,-1.9999,-2.0000
0.40,0.0085,0.0021,0.0487,0.0001,0.0001,0.0486,2.0427,-1.9558,-1.9343,2.0422,1.9999,1.9999,-1.9993,-1.9999
0.50,0.0085,0.0030,0.0707,0.0003,0.0003,0.0706,2.0647,-1.9337,-1.9123,2.0641,1.9994,1.9995,-1.9984,-1.9994
0.60,0.0087,0.0038,0.0927,0.0004,0.0004,0.0926,2.0867,-1.9117,-1.8903,2.0861,1.9987,1.9988,-1.9973,-1.9987
0.70,0.0089,0.0047,0.1147,0.0005,0.0005,0.1146,2.1087,-1.8897,-1.8684,2.1081,1.9979,1.9981,-1.9962,-1.9978
0.80,0.0093,0.0056,0.1367,0.0006,0.0006,0.1366,2.1307,-1.8677,-1.8464,2.1301,1.9970,1.9973,-1.9952,-1.9968
0.90,0.0097,0.0065,0.1586,0.0007,0.0007,0.1586,2.1526,-1.8457,-1.8244,2.1521,1.9962,1.9966,-1.9943,-1.9958
1.00,0.0100,0.0075,0.1807,0.0007,0.0007,0.1806,2.1746,-1.8237,-1.8023,2.1741,1.9955,1.9961,-1.9937,-1.9950
1.10,0.0103,0.0085,0.2026,0.0008,0.0008,0.2026,2.1966,-1.8018,-1.7803,2.1961,1.9950,1.9956,-1.9934,-1.9942
1.20,0.0106,0.0096,0.2247,0.0008,0.0008,0.2246,2.2186,-1.7798,-1.7583,2.2181,1.9947,1.9954,-1.9933,-1.9937
1.30,0.0107,0.0107,0.2466,0.0008,0.0008,0.2466,2.2406,-1.7578,-1.7363,2.2401,1.9945,1.9953,-1.9935,-1.9933
1.40,0.0107,0.0117,0.2687,0.0007,0.0007,0.2686,2.2626,-1.7358,-1.7143,2.2621,1.9945,1.9953,-1.9938,-1.9931
1.50,0.0106,0.0128,0.2906,0.0007,0.0007,0.2905,2.2845,-1.7139,-1.6924,2.2841,1.9946,1.9955,-1.9943,-1.9930
1.60,0.0104,0.0138,0.3126,0.0007,0.0007,0.3125,2.3065,-1.6919,-1.6704,2.3061,1.9948,1.9957,-1.9948,-1.9931
1.70,0.0103,0.0149,0.3346,0.0006,0.0006,0.3346,2.3286,-1.6699,-1.6483,2.3281,1.9951,1.9959,-1.9952,-1.9933
1.80,0.0101,0.0159,0.3567,0.0006,0.0006,0.3566,2.3506,-1.6478,-1.6263,2.3502,1.9954,1.9961,-1.9956,-1.9935
1.90,0.0100,0.0169,0.3786,0.0006,0.0006,0.3786,2.3726,-1.6258,-1.6043,2.3722,1.9956,1.9964,-1.9958,-1.9938
2.00,0.0099,0.0179,0.4005,0.0006,0.0006,0.4004,2.3945,-1.6040,-1.5825,2.3940,1.9958,1.9965,-1.9960,-1.9941
2.10,0.0098,0.0189,0.4225,0.0006,0.0006,0.4224,2.4165,-1.5820,-1.5605,2.4160,1.9960,1.9967,-1.9960,-1.9944
2.20,0.0097,0.0198,0.4445,0.0006,0.0006,0.4444,2.4385,-1.5600,-1.5385,2.4380,1.9961,1.9968,-1.9959,-1.9947
2.30,0.0097,0.0208,0.4665,0.0006,0.0006,0.4664,2.4604,-1.5380,-1.5165,2.4600,1.9962,1.9968,-1.9958,-1.9949
2.40,0.0097,0.0218,0.4885,0.0006,0.0006,0.4884,2.4824,-1.5160,-1.4945,2.4820,1.9962,1.9968,-1.9956,-1.9950
2.50,0.0097,0.0227,0.5105,0.0006,0.0006,0.5104,2.5044,-1.4939,-1.4725,2.5040,1.9962,1.9967,-1.9954,-1.9951
2.60,0.0097,0.0237,0.5325,0.0006,0.0006,0.5324,2.5264,-1.4720,-1.4505,2.5260,1.9961,1.9967,-1.9952,-1.9951
2.70,0.0097,0.0247,0.5545,0.0006,0.0006,0.5544,2.5484,-1.4500,-1.4285,2.5480,1.9960,1.9966,-1.9950,-1.9951
2.80,0.0098,0.0257,0.5765,0.0007,0.0007,0.5764,2.5704,-1.4280,-1.4065,2.5700,1.9960,1.9965,-1.9949,-1.9950
2.90,0.0098,0.0266,0.5985,0.0007,0.0007,0.5984,2.5924,-1.4060,-1.3845,2.5920,1.9959,1.9964,-1.9948,-1.9949
3.00,0.0099,0.0276,0.6205,0.0007,0.0007,0.6204,2.6145,-1.3840,-1.3625,2.6140,1.9958,1.9964,-1.9948,-1.9948
3.10,0.0099,0.0286,0.6425,0.0006,0.0007,0.6424,2.6365,-1.3620,-1.3405,2.6360,1.9958,1.9963,-1.9948,-1.9947
3.20,0.0099,0.0296,0.6645,0.0006,0.0006,0.6644,2.6585,-1.3400,-1.3185,2.6579,1.9957,1.9963,-1.9949,-1.9946
3.30,0.0099,0.0306,0.6865,0.0006,0.0006,0.6864,2.6805,-1.3180,-1.2965,2.6799,1.9957,1.9963,-1.9950,-1.9945
3.40,0.0099,0.0316,0.7085,0.0006,0.0006,0.7084,2.7025,-1.2960,-1.2745,2.7019,1.9957,1.9963,-1.9950,-1.9944
3.50,0.0099,0.0326,0.7305,0.0006,0.0006,0.7304,2.7244,-1.2740,-1.2525,2.7239,1.9957,1.9963,-1.9951,-1.9944
3.60,0.0099,0.0336,0.7525,0.0006,0.0006,0.7524,2.7464,-1.2520,-1.2305,2.7460,1.9957,1.9963,-1.9952,-1.9944
3.70,0.0099,0.0346,0.7745,0.0006,0.0006,0.7744,2.7684,-1.2300,-1.2085,2.7680,1.9957,1.9963,-1.9952,-1.9943
3.80,0.0099,0.0356,0.7965,0.0006,0.0006,0.7964,2.7904,-1.2080,-1.1865,2.7900,1.9957,1.9963,-1.9953,-1.9944
