t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0001,-2.0000,-1.9999,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0001,0.0000,0.0011,-0.0000,0.0000,0.0010,2.0010,-1.9988,-1.9991,2.0011,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0004,0.0000,0.0104,-0.0000,0.0000,0.0104,2.0102,-1.9890,-1.9901,2.0106,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0006,0.0001,0.0293,-0.0000,0.0000,0.0292,2.0289,-1.9698,-1.9715,2.0296,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0007,0.0001,0.0513,-0.0000,0.0000,0.0512,2.0509,-1.9477,-1.9496,2.0515,1.9997,1.9997,-1.9998,-1.9997
0.50,0.0011,0.0002,0.0732,-0.0000,0.0000,0.0732,2.0729,-1.9258,-1.9277,2.0734,1.9991,1.9992,-1.9993,-1.9991
0.60,0.0018,0.0004,0.0951,-0.0000,0.0000,0.0950,2.0947,-1.9039,-1.9058,2.0953,1.9982,1.9984,-1.9986,-1.9982
0.70,0.0027,0.0006,0.1171,-0.0001,0.0001,0.1170,2.1167,-1.8819,-1.8839,2.1173,1.9973,1.9974,-1.9977,-1.9973
0.80,0.0036,0.0009,0.1390,-0.0001,0.0001,0.1390,2.1387,-1.8599,-1.8619,2.1392,1.9963,1.9966,-1.9969,-1.9963
0.90,0.0044,0.0013,0.1610,-0.0001,0.0001,0.1609,2.1606,-1.8380,-1.8399,2.1612,1.9954,1.9958,-1.9961,-1.9954
1.00,0.0051,0.0018,0.1830,-0.0001,0.0001,0.1829,2.1826,-1.8160,-1.8179,2.1832,1.9946,1.9951,-1.9955,-1.9947
1.10,0.0056,0.0023,0.2050,-0.0001,0.0001,0.2049,2.2045,-1.7940,-1.7959,2.2052,1.9941,1.9947,-1.9950,-1.9942
1.20,0.0059,0.0029,0.2270,-0.0001,0.0001,0.2269,2.2265,-1.7721,-1.7739,2.2273,1.9937,1.9944,-1.9947,-1.9939
1.30,0.0060,0.0035,0.2490,-0.0001,0.0001,0.2489,2.2485,-1.7501,-1.7518,2.2493,1.9936,1.9943,-1.9946,-1.9938
1.40,0.0060,0.0041,0.2709,-0.0001,0.0001,0.2709,2.2705,-1.7281,-1.7298,2.2712,1.9936,1.9943,-1.9946,-1.9938
1.50,0.0058,0.0047,0.2930,-0.0001,0.0001,0.2929,2.2925,-1.7061,-1.7078,2.2933,1.9937,1.9945,-1.9947,-1.9940
1.60,0.0056,0.0052,0.3149,-0.0001,0.0001,0.3149,2.3145,-1.6841,-1.6858,2.3152,1.9940,1.9947,-1.9950,-1.9943
